Unnamed: 0,model,task,step,batch_idx,absolute_time,smiles,valid,valid_score,unique,occurrences,desc_QED,desc_SAscore,desc_CLogP,desc_MolWt,desc_HeavyAtomCount,desc_HeavyAtomMolWt,desc_NumHAcceptors,desc_NumHDonors,desc_NumHeteroatoms,desc_NumRotatableBonds,desc_NumAromaticRings,desc_NumAliphaticRings,desc_RingCount,desc_TPSA,desc_PenLogP,desc_FormalCharge,desc_MolecularFormula,desc_Bertz,desc_MaxConsecutiveRotatableBonds,desc_FlourineCount,PPS_r_i_docking_score,PPS_r_i_glide_ecoul,PPS_r_i_glide_emodel,PPS_r_i_glide_energy,PPS_r_i_glide_erotb,PPS_r_i_glide_esite,PPS_r_i_glide_evdw,PPS_r_i_glide_gscore,PPS_r_i_glide_hbond,PPS_r_i_glide_ligand_efficiency,PPS_r_i_glide_ligand_efficiency_ln,PPS_r_i_glide_ligand_efficiency_sa,PPS_r_i_glide_lipo,PPS_r_i_glide_metal,PPS_r_i_glide_rewards,PPS_NetCharge,PPS_PositiveCharge,PPS_NegativeCharge,PPS_best_variant,norm_PPS_r_i_docking_score,amean,filter,passes_diversity_filter,filtered_amean,score_time,diversity_filter,diversity_filter_params,prior,agent,batch_size,rl_strategy,sigma
21195,RNN,PPS_tester_run_2,331,11,1139166.0217101574,NC(=O)c1c(C(=O)NCC2CCN(Cc3ccc(CNC(=O)c4cc5ccccc5[nH]4)cc3)C2)[nH]c2c1CC(=O)NC2,True,1,True,0,0.1816790824700755,3.459270459844288,1.9490999999999987,567.6500000000002,42.0,534.3860000000003,5.0,6.0,11.0,9.0,4.0,2.0,6.0,165.20999999999998,-1.510170459844289,0.0,C31H33N7O4,1637.220663384556,2.0,0.0,-14.2595,-26.7005,-181.439,-99.2932,0.491457,-0.382815,-72.5928,-14.2689,-1.18524,-0.339513,-3.00982,-1.18016,-4.81102,0.0,-0.751654,1.0,1.0,0.0,331_11-3,0.8976538057197534,0.8976538057197534,1.0,False,0.8797007296053583,3861.911354780197,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
15508,RNN,PPS_tester_run_2,242,20,860140.6387400627,NC(=O)c1ccc2ccc(NC(=O)COC3CCCc4ccc(CC5CN(C(=O)c6ccc7ccc(C(N)=O)cc7c6)C5)cc43)cc2c1,True,1,True,0,0.1938528298793087,3.383221174628665,5.538200000000005,640.7400000000001,48.0,604.4520000000001,5.0,3.0,9.0,9.0,5.0,2.0,7.0,144.82,2.15497882537134,0.0,C39H36N4O5,2102.0578987902613,3.0,0.0,-14.2592,-24.7489,-129.765,-84.2684,0.319306,-0.33563,-59.5195,-14.2592,-1.24857,-0.297066,-2.92724,-1.07961,-5.80046,0.0,-0.505494,0.0,0.0,0.0,242_20-1,0.9322236677802548,0.9322236677802548,1.0,False,0.9135791944246496,4614.394650936127,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
20367,RNN,PPS_tester_run_2,318,15,1093471.857092619,CC(=O)CC1CCN(Cc2cccc(C(=O)NCc3ccc(CN4CCN(C(=O)c5cccc(C(N)=O)c5)CC4)cc3)c2)C1=O,True,1,True,0,0.3435723002953784,3.0775174172085844,3.001100000000001,609.7270000000003,45.0,570.4150000000003,6.0,2.0,10.0,11.0,3.0,2.0,5.0,133.12,-0.0764174172085834,0.0,C35H39N5O5,1579.2466106363927,2.0,0.0,-14.2574,-26.5162,-180.999,-98.9948,0.498563,-0.295902,-72.4786,-14.9707,-1.71154,-0.31683,-2.96617,-1.12693,-4.72534,0.0,-1.13516,0.0,0.0,0.0,318_15-3,0.8975216080275474,0.8975216080275474,1.0,False,0.8795711758669965,2611.381119966507,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
18681,RNN,PPS_tester_run_2,291,57,1028638.9830906392,NC(=O)c1ccn(CC(=O)N2CCN(Cc3cccc(CNC(=O)c4nc(N)c(C(N)=O)cc4C(N)=O)c3)CC2)c1,True,1,True,0,0.2064924547542685,2.926344203319984,-0.9635999999999963,561.6030000000002,41.0,530.3550000000004,9.0,5.0,14.0,10.0,3.0,1.0,4.0,225.76,-3.88994420331998,0.0,C27H31N9O5,1508.5359242609368,2.0,0.0,-14.2532,-24.739,-161.588,-94.3418,0.509218,-0.366099,-69.6028,-14.385,-1.27611,-0.34764,-3.02387,-1.19874,-4.32386,0.0,-1.73715,1.0,1.0,0.0,291_57-1,0.9084431187339465,0.9084431187339465,1.0,False,0.8902742563592675,3562.4428861141205,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
15369,RNN,PPS_tester_run_2,240,9,849906.9144246578,NCc1ccc2ccc(C(=O)NCc3ccc(CN4CCN(C(=O)CNC(=O)c5ccc6cc(C(N)=O)ccc6c5)C4)cc3)cc2c1,True,1,True,0,0.1859294837254566,2.727022698969508,3.5123000000000024,628.7330000000003,47.0,592.4450000000002,6.0,4.0,10.0,10.0,5.0,1.0,6.0,150.86,0.7852773010304945,0.0,C37H36N6O4,1991.323833030748,2.0,0.0,-14.247,-27.1647,-182.109,-97.2982,0.445735,-0.297033,-70.1335,-14.3551,-0.802878,-0.303128,-2.93744,-1.09394,-4.40298,0.0,-1.79131,2.0,2.0,0.0,240_9-1,0.9314260684235643,0.9314260684235643,1.0,False,0.9127975470550932,5355.695908546448,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
20840,RNN,PPS_tester_run_2,325,40,1115772.6299378872,NC(=O)C1CC(c2ccc(C(F)F)cc2)CCN1C(=O)CNC(=O)C1CCN(Cc2cccc(CNC(=O)c3cc4ccccc4[nH]3)c2)C1,True,1,True,0,0.1891712061978209,3.849290258869224,4.233700000000002,670.7610000000002,49.0,630.441,5.0,4.0,12.0,11.0,4.0,2.0,6.0,140.63,0.3844097411307778,0.0,C37H40F2N6O4,1793.9124389605488,2.0,2.0,-14.2461,-23.5066,-157.332,-92.4993,0.3575,-0.332566,-68.9927,-14.2559,-1.33295,-0.290737,-2.91223,-1.0639,-4.78866,0.0,-1.18355,1.0,1.0,0.0,325_40-2,0.8968102585409151,0.8968102585409151,1.0,False,0.8788740533700968,4034.5204632282257,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
17450,RNN,PPS_tester_run_2,272,42,963932.926571846,NCc1cc(C(=O)NCC2CCN(Cc3ccc(CNC(=O)c4cc5cccc(C(N)=O)n5n4)cc3)CC2)cc(C(F)(F)F)c1,True,1,True,0,0.213242207777375,2.965044842957912,3.482700000000001,621.6640000000003,45.0,587.3920000000005,7.0,4.0,13.0,10.0,4.0,1.0,5.0,147.85000000000002,0.5176551570420891,0.0,C32H34F3N7O3,1694.6513524361983,2.0,3.0,-14.2456,-25.2826,-179.999,-93.5136,0.408576,-0.424544,-68.231,-14.2456,-1.15194,-0.316568,-2.96371,-1.126,-4.77357,0.0,-1.10014,2.0,2.0,0.0,272_42-1,0.9079587245135344,0.9079587245135344,1.0,False,0.8716403755329929,3660.131888628006,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
16973,RNN,PPS_tester_run_2,265,13,939552.0564489363,NC(=O)c1cccc(NC(=O)NCC2CCCN(Cc3ccc(CNC(=O)c4cc5cccc(C(N)=O)c5[nH]4)cc3)CC2)c1,True,1,True,0,0.1635196500211101,3.074670187712287,3.719499999999999,595.7040000000002,44.0,558.4080000000004,5.0,6.0,11.0,10.0,4.0,1.0,5.0,175.44,-0.3551701877122877,0.0,C33H37N7O4,1664.4316600531645,2.0,0.0,-14.2443,-25.7172,-164.096,-90.766,0.534296,-0.543599,-65.0488,-14.2513,-1.33157,-0.323735,-2.97738,-1.1429,-5.33337,0.0,-0.467008,1.0,1.0,0.0,265_13-3,0.9078758676074112,0.9078758676074112,1.0,False,0.889718350255263,3014.040644884109,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
17666,RNN,PPS_tester_run_2,276,2,977536.9874944688,NCc1cccc(NC(=O)NCC(=O)NCc2ccc(CN3CCC(CCN4CCc5ccc(C(N)=O)cc5C4=O)C3)cc2)c1,True,1,True,0,0.2114490176458379,3.18260569985617,2.592600000000002,611.7470000000004,45.0,570.4190000000002,6.0,5.0,11.0,12.0,3.0,2.0,5.0,162.89,-0.5900056998561682,0.0,C34H41N7O4,1541.7510840934574,3.0,0.0,-14.2416,-23.8884,-173.608,-92.4715,0.599827,-0.369843,-68.5831,-14.2416,-1.35395,-0.316479,-2.96288,-1.12568,-4.92759,0.0,-1.17759,2.0,2.0,0.0,276_2-1,0.9077037801870016,0.9077037801870016,1.0,False,0.8895497045832617,2955.837982416153,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
10543,RNN,PPS_tester_run_2,164,47,535641.4710860252,NC(=O)c1cccc(CNC(=O)c2ccc(OCc3ccc(CN4CCC(NC(=O)Nc5cccc(C(N)=O)c5)C4)cc3)cc2)c1,True,1,True,0,0.1614590562302647,2.904900967271189,3.7894000000000014,620.7100000000003,46.0,584.4220000000001,6.0,5.0,11.0,12.0,4.0,1.0,5.0,168.88,0.8844990327288125,0.0,C35H36N6O5,1707.585726745232,3.0,0.0,-14.2416,-25.1362,-176.79,-101.737,0.576936,-0.35172,-76.601,-14.2516,-0.975164,-0.3096,-2.9494,-1.10931,-5.43678,0.0,-0.464389,1.0,1.0,0.0,164_47-3,0.9655911208141512,0.9655911208141512,1.0,False,0.9462792983978684,4509.695554018021,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
18449,RNN,PPS_tester_run_2,288,17,1017768.9658865927,CN1CCN(CC(=O)NCc2ccc(CN3CCC(CNC(=O)NCC(=O)Nc4ccc(C(F)(F)F)cc4)CC3)cc2)CC(F)C1,True,1,True,0,0.2790664893587611,3.2243155342426784,3.057000000000004,649.7339999999999,46.0,606.3900000000001,6.0,4.0,14.0,11.0,2.0,2.0,4.0,109.05,-1.1673155342426744,0.0,C32H43F4N7O3,1286.116146205074,2.0,4.0,-14.2374,-27.0327,-170.905,-98.7607,0.598339,-0.371207,-71.728,-14.3171,-0.93353,-0.309509,-2.94854,-1.10899,-4.78424,0.0,-1.24005,2.0,2.0,0.0,288_17-2,0.9074360886441424,0.9074360886441424,1.0,False,0.8892873668712594,3030.551388502121,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
22214,RNN,PPS_tester_run_2,347,6,1195268.6140902042,Cn1ncc2[nH]c(C(=O)NCc3ccc(CN4CCC(CC5NN(C=Cc6ccccc6C(N)=O)C(=O)C5=O)C4)cc3)cc21,True,1,True,0,0.2047689149697736,4.146640502448723,2.097700000000001,594.6760000000002,44.0,560.4040000000002,8.0,4.0,12.0,10.0,4.0,2.0,6.0,158.45,-2.0489405024487217,0.0,C32H34N8O4,1755.1864625626265,2.0,0.0,-14.2307,-26.491,-142.288,-84.8571,0.478101,-0.396672,-58.3662,-14.2385,-1.47408,-0.323424,-2.97452,-1.1418,-4.75986,0.0,-1.19408,1.0,1.0,0.0,347_6-3,0.8958408087980712,0.8958408087980712,1.0,False,0.8779239926221097,3485.668521642685,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
20847,RNN,PPS_tester_run_2,325,47,1115772.6299378872,NC(=O)c1ccc(CC(N)NC(=O)C2CCN(Cc3ccc(CNC(=O)c4ccc5ccncc5c4)cc3)C2)cc1,True,1,True,0,0.2236762490284895,3.2492292151729547,2.729300000000002,550.6630000000001,41.0,516.3910000000004,6.0,4.0,9.0,10.0,4.0,1.0,5.0,143.44,-0.5199292151729527,0.0,C32H34N6O3,1537.6284199406036,3.0,0.0,-14.2297,-26.6392,-165.152,-93.6314,0.607677,-0.464467,-66.9922,-14.6485,-1.10656,-0.347066,-3.01888,-1.19676,-5.83697,0.0,-0.502699,2.0,2.0,0.0,325_47-16,0.8957778575160682,0.8957778575160682,1.0,False,0.8599467432154254,4034.5204632282257,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
13296,RNN,PPS_tester_run_2,207,48,704162.7742874622,NC(=O)c1cccc(NCC(O)NCC2CCN(Cc3ccc(C(=O)Nc4cccc(C(N)=O)c4)cc3)C2)c1,True,1,True,0,0.1950455121439132,3.2595769686109666,1.9787,530.6290000000002,39.0,496.3570000000004,7.0,6.0,10.0,12.0,3.0,1.0,4.0,162.81,-1.280876968610967,0.0,C29H34N6O4,1313.1397430201662,6.0,0.0,-14.2291,-25.5106,-165.254,-89.9832,0.559855,-0.361436,-64.4726,-14.2291,-1.14858,-0.364848,-3.05112,-1.23728,-5.23551,0.0,-0.993197,2.0,2.0,0.0,207_48-6,0.9337047390317204,0.9337047390317204,1.0,False,0.915030644251086,4273.352718830109,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
19485,RNN,PPS_tester_run_2,304,29,1063272.7128326893,CN1CCc2ccc(C(=O)NCc3ccc(CN4CCN(CC(=O)c5cccc(C(N)=O)c5)CC4)cc3)cc2C1,True,1,True,0,0.4059982148980302,2.431079057820119,2.703900000000001,539.6800000000003,40.0,502.3840000000004,6.0,2.0,8.0,9.0,3.0,2.0,5.0,98.98000000000002,0.2728209421798819,0.0,C32H37N5O3,1379.553217958295,3.0,0.0,-14.2285,-27.9675,-168.506,-91.3773,0.634369,-0.246415,-63.4098,-14.2285,-1.7027,-0.355712,-3.03452,-1.21652,-5.20159,0.0,-0.541673,2.0,2.0,0.0,304_29-1,0.8957023159776648,0.8957023159776648,1.0,False,0.8598742233385582,1822.1144869327543,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
16918,RNN,PPS_tester_run_2,264,22,936452.1841568948,NC(=O)c1ccc(CNC(=O)C2CCN(Cc3cccc(CNC(=O)c4cnc5cc(N6CCN(C(N)=O)CC6)ccc5c4)c3)C2)cc1,True,1,True,0,0.2051184302488791,3.183052698198714,2.6027000000000005,648.768,48.0,608.4480000000001,7.0,4.0,12.0,10.0,4.0,2.0,6.0,166.98999999999998,-0.5803526981987135,0.0,C36H40N8O4,1820.775452465507,2.0,0.0,-14.2256,-27.663,-173.549,-103.009,0.402566,-0.2,-75.3461,-14.2353,-1.50335,-0.296366,-2.92034,-1.07707,-4.7974,0.0,-0.369833,1.0,1.0,0.0,264_22-4,0.9066840028808708,0.9066840028808708,1.0,False,0.8885503228232535,3099.507164955139,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
20227,RNN,PPS_tester_run_2,316,3,1087411.4835896492,NC(=O)c1ccc(NC(=O)CN2CCC(CCc3ccc(C(=O)NCC4CCN(C(=O)Nc5ccccc5)C4)nc3)C2)cc1,True,1,True,0,0.2663330954379685,3.2942202203686,3.3575000000000017,597.72,44.0,558.4080000000002,6.0,4.0,11.0,11.0,3.0,2.0,5.0,149.76,0.0632797796314017,0.0,C33H39N7O4,1447.2232933801718,3.0,0.0,-14.2247,-24.0891,-164.366,-94.1415,0.704297,-0.205223,-70.0525,-14.2247,-1.32396,-0.323289,-2.97328,-1.14132,-5.43419,0.0,-0.849664,1.0,1.0,0.0,316_3-6,0.895463101106054,0.895463101106054,1.0,False,0.8775538390839329,3464.2836101055145,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
12029,RNN,PPS_tester_run_2,187,61,623115.6863605976,NCc1ccc(N2CCN(Cc3ccc(CN4CCC(CNC(N)CNC(=O)Nc5cccc(C(N)=O)c5)C4)cc3)CC2)cc1,True,1,True,0,0.1600477885844075,3.459994130930652,2.084400000000005,613.811,45.0,566.4350000000002,8.0,6.0,11.0,13.0,3.0,2.0,5.0,158.01000000000002,-1.3755941309306472,0.0,C34H47N9O2,1391.537401411733,5.0,0.0,-14.2244,-25.0405,-166.66,-86.352,0.411584,-0.605978,-61.3115,-14.3023,-1.15449,-0.316098,-2.95931,-1.12433,-4.95281,0.0,-1.17901,4.0,4.0,0.0,187_61-3,0.962102714292478,0.962102714292478,1.0,False,0.9428606600066284,3737.464542627335,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
19011,RNN,PPS_tester_run_2,297,3,1046986.0530450344,NC(=O)c1ccnc(C(=O)CNC2CCN(Cc3ccc(CNC(=O)c4cc5nc(CO)ccc5[nH]4)cc3)CC2)c1,True,1,True,0,0.175078467044432,2.870703436147817,1.9160000000000008,555.6390000000001,41.0,522.3750000000005,8.0,5.0,11.0,11.0,4.0,1.0,5.0,166.32999999999998,-0.9547034361478166,0.0,C30H33N7O4,1542.2432545960698,4.0,0.0,-14.2229,-28.2266,-174.501,-94.2948,0.661407,-0.3,-66.0682,-14.4222,-1.76406,-0.346901,-3.01744,-1.19619,-4.49836,0.0,-1.21774,1.0,1.0,0.0,297_3-1,0.9065119154604612,0.9065119154604612,1.0,False,0.888381677151252,2358.379650115967,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
15133,RNN,PPS_tester_run_2,236,29,828068.7463588715,NC(=O)c1ccc(CCNC(=O)C2CCN(Cc3cccc(CN4CCN(C(=O)CNC(=O)c5ccc(C(N)=O)cc5)CC4)c3)C2)cc1,True,1,True,0,0.2143208012856983,3.0312893385815007,1.1394000000000044,653.784,48.0,610.44,7.0,4.0,12.0,13.0,3.0,2.0,5.0,171.17,-1.8918893385814963,0.0,C36H43N7O5,1618.3864178431536,3.0,0.0,-14.2228,-24.3445,-165.53,-97.4454,0.538027,-0.31709,-73.1009,-14.3179,-1.09132,-0.296308,-2.91977,-1.07686,-5.36734,0.0,-0.773492,2.0,2.0,0.0,236_29-2,0.9332913369292754,0.9332913369292754,1.0,False,0.9146255101906898,5346.596774101257,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
7441,RNN,PPS_tester_run_2,116,17,371705.8188598156,NC(=O)c1ccc(CNC(=O)c2ccc(C3CC3c3ccc(C(=O)NCc4ccc(C(N)=O)cc4)cc3)cc2)cc1,True,1,True,0,0.238126317578947,2.8621053183687764,4.015500000000002,546.6270000000003,41.0,516.3870000000004,4.0,4.0,8.0,10.0,4.0,1.0,5.0,144.38,1.1533946816312255,0.0,C33H30N4O4,1457.8148240141738,2.0,0.0,-14.2228,-24.1021,-150.666,-87.9382,0.693167,-0.265246,-63.836,-14.2228,-1.45693,-0.346898,-3.01742,-1.19618,-5.75522,0.0,-0.631472,0.0,0.0,0.0,116_17-1,0.9643164667674636,0.9643164667674636,1.0,False,0.9257438080967652,3885.380316257477,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
14726,RNN,PPS_tester_run_2,230,6,797368.7168002129,NCc1ccc2ccc(C(=O)NCc3cccc(CN4CCC(NC(=O)Nc5cccc(C(F)(F)F)c5)C4)c3)cc2c1,True,1,True,0,0.2184869438201101,2.94521349862369,5.643300000000004,575.6350000000001,42.0,543.3790000000001,4.0,4.0,10.0,8.0,4.0,1.0,5.0,99.49,2.698086501376314,0.0,C32H32F3N5O2,1590.2230747490726,2.0,3.0,-14.2197,-22.1026,-163.098,-90.1182,0.528717,-0.429962,-68.0156,-14.2197,-1.20106,-0.338564,-3.00141,-1.17686,-5.81775,0.0,-0.583445,2.0,2.0,0.0,230_6-1,0.93308791684712,0.93308791684712,1.0,False,0.9144261585101776,4665.257272005081,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
14704,RNN,PPS_tester_run_2,229,48,792097.0228564739,NC(=O)c1ccc(CCN2CCC(CNC(=O)c3ccc(CCN4CCC(=O)C(CNC(=O)c5cccc(C(N)=O)c5)C4)cc3)CC2)cc1,True,1,True,0,0.2050073860801038,3.283405869268547,2.432400000000003,666.823,49.0,620.455,7.0,4.0,11.0,14.0,3.0,2.0,5.0,167.93,-0.851005869268544,0.0,C38H46N6O5,1633.007702056584,3.0,0.0,-14.2179,-29.9325,-189.539,-101.294,0.506167,-0.25459,-71.3613,-14.3089,-1.34345,-0.290162,-2.90647,-1.06179,-4.48936,0.0,-1.15957,2.0,2.0,0.0,229_48-7,0.9329698019607072,0.9329698019607072,1.0,False,0.9143104059214928,5271.382927656174,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
20590,RNN,PPS_tester_run_2,321,46,1102460.1293082235,NC(=O)c1cccc(C(=O)NCC2CCN(Cc3ccc(CNC(=O)c4ccc(CN5CCN(C(=O)C(F)C(F)C(F)F)CC5)cc4)cc3)CC2)c1,True,1,True,0,0.2164440385115859,3.698051708787624,3.943000000000003,724.8000000000002,52.0,680.4480000000001,6.0,3.0,14.0,14.0,3.0,2.0,5.0,128.07999999999998,0.2449482912123795,0.0,C38H44F4N6O4,1677.4719177051193,3.0,4.0,-14.2169,-24.755,-173.485,-98.0857,0.426621,-0.246409,-73.3307,-14.3895,-0.888993,-0.273402,-2.87138,-1.02047,-5.18021,0.0,-1.12074,2.0,2.0,0.0,321_46-3,0.8949720811064318,0.8949720811064318,1.0,False,0.8591731978621745,3310.814010858536,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
16005,RNN,PPS_tester_run_2,250,5,894773.4846601486,NC(=O)c1ccc2c(c1)CCN(Cc1ccc(CN3CCC(CNC(=O)C(=O)Nc4n[nH]c5ccccc45)C3)cc1)C2,True,1,True,0,0.2427051252960685,3.13757213670692,2.7969000000000017,565.6780000000001,42.0,530.3980000000004,6.0,4.0,10.0,8.0,4.0,2.0,6.0,136.45000000000002,-0.3406721367069183,0.0,C32H35N7O3,1614.163742856502,2.0,0.0,-14.216,-27.1996,-165.619,-92.3487,0.494251,-0.470748,-65.1491,-14.2804,-1.45584,-0.338476,-3.00063,-1.17655,-5.45141,0.0,-0.139179,2.0,2.0,0.0,250_5-7,0.9060721364971924,0.9060721364971924,1.0,False,0.8879506937672484,3121.462708234787,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
22639,RNN,PPS_tester_run_2,353,47,1214847.037736416,O=C(NCc1ccc(CN2CCC(CCC3CCN(Cc4ccc(C(F)(F)F)cc4)C3=O)C2)cc1)c1cc2ccncc2[nH]1,True,1,True,0,0.2275456858030294,3.5832624977762304,6.162500000000006,603.6890000000001,44.0,567.4010000000001,4.0,2.0,10.0,10.0,4.0,2.0,6.0,81.33000000000001,2.5792375022237755,0.0,C34H36F3N5O2,1566.964622195126,3.0,3.0,-14.2132,-23.0383,-161.042,-88.3011,0.452025,-0.323351,-65.2628,-14.477,-0.697956,-0.323028,-2.97088,-1.1404,-5.8489,0.0,-1.33991,2.0,2.0,0.0,353_47-8,0.8947391613630211,0.8947391613630211,1.0,False,0.8768443781357607,3521.9155247211456,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
22698,RNN,PPS_tester_run_2,354,42,1218369.3462395668,O=C(NCc1ccc(CC2CCN(C(=O)N3CCN(c4ccc(C(F)(F)F)cn4)CC3)CC2)cc1)c1cc2ccnnc2[nH]1,True,1,True,0,0.3346978559806852,2.977311202628352,4.498400000000004,606.653,44.0,573.3890000000001,6.0,2.0,13.0,6.0,4.0,2.0,6.0,110.35,1.521088797371652,0.0,C31H33F3N8O2,1557.9679136500808,2.0,3.0,-14.213,-19.8839,-154.068,-87.6355,0.335323,-0.481203,-67.7517,-14.213,-1.01804,-0.323022,-2.97082,-1.14038,-4.88787,0.0,-1.79102,0.0,0.0,0.0,354_42-1,0.8838600549730731,0.8838600549730731,1.0,False,0.8661828538736116,3748.9871571064,ScaffoldSimilarityECFP,,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,/home/andy/Project/MolScore_related/SMILES-RNN-main/priors/ChEMBL28pur.ckpt,64,AHC,60
