population,source_row,input_smiles,canonical_isomeric_smiles,canonical_formal_charge,docking_score,step,batch_idx,task,model,PR_best_variant
PR,121,CCNC(=O)Nc1ccc(-c2nc(CC(=O)NC(C)(C)C)c3c(n2)N=C(N)SC3)cc1,CCNC(=O)Nc1ccc(-c2nc(CC(=O)NC(C)(C)C)c3c(n2)N=C(N)SC3)cc1,0,-6.90592,1,57,PR_run,SMILES-RNN,1_57-2
PR,122,CC(C)NC(=O)OCCn1cc(C(=O)O)c(=O)c(Nc2cc(F)c3c(C#N)c[nH]c3c2)n1,CC(C)NC(=O)OCCn1cc(C(=O)O)c(=O)c(Nc2cc(F)c3c(C#N)c[nH]c3c2)n1,0,-6.7979,1,58,PR_run,SMILES-RNN,1_58-1
PR,123,Cc1c(NC(=O)c2ccco2)ccc2nc(N)nc(N)c12,Cc1c(NC(=O)c2ccco2)ccc2nc(N)nc(N)c12,0,-5.88982,1,59,PR_run,SMILES-RNN,1_59-1
PR,124,CCNC(C(=O)N1CCN(C)CC1)c1cc(-c2ncnc(CC)c2C#Cc2ccc(N)nc2)ccc1F,CCNC(C(=O)N1CCN(C)CC1)c1cc(-c2ncnc(CC)c2C#Cc2ccc(N)nc2)ccc1F,0,-6.72203,1,60,PR_run,SMILES-RNN,1_60-2
PR,125,COc1ccc(-n2c(NC(=O)c3ccc(C(=O)NC(C)CN(C)C)cc3)nc3ccsc3c2=O)cc1Cl,COc1ccc(-n2c(NC(=O)c3ccc(C(=O)NC(C)CN(C)C)cc3)nc3ccsc3c2=O)cc1Cl,0,-7.57329,1,61,PR_run,SMILES-RNN,1_61-1
PR,126,Cc1ccc(S(=O)(=O)N2CCCC(C(=O)N3CCCCC3)C2)c(C)c1,Cc1ccc(S(=O)(=O)N2CCCC(C(=O)N3CCCCC3)C2)c(C)c1,0,-4.81917,1,62,PR_run,SMILES-RNN,1_62-1
PR,127,NNC(=O)c1cc(-c2ccccc2)on1,NNC(=O)c1cc(-c2ccccc2)on1,0,-4.95809,1,63,PR_run,SMILES-RNN,1_63-1
PR,128,CCc1cccc(C(=O)NC(=S)Nc2ccc(OC)cc2)c1,CCc1cccc(C(=O)NC(=S)Nc2ccc(OC)cc2)c1,0,-5.68011,2,0,PR_run,SMILES-RNN,2_0-1
PR,129,COc1ccc(OC(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1Cl,COc1ccc(OC(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1Cl,0,-5.74869,2,1,PR_run,SMILES-RNN,2_1-1
PR,130,Cc1cc(C(=O)NCCN2CCCN(c3ccccc3)CC2)cnc1C,Cc1cc(C(=O)NCCN2CCCN(c3ccccc3)CC2)cnc1C,0,-7.18902,2,2,PR_run,SMILES-RNN,2_2-1
PR,131,O=C1CSCN1CCC=NCc1ccc(Cl)cc1,O=C1CSCN1CCC=NCc1ccc(Cl)cc1,0,-5.56729,2,3,PR_run,SMILES-RNN,2_3-1
PR,132,CCCOCCCc1nnc(NC2Cc3ccccc3C2)[nH]1,CCCOCCCc1nnc(NC2Cc3ccccc3C2)[nH]1,0,-5.12883,2,4,PR_run,SMILES-RNN,2_4-1
PR,133,Cn1cc(-c2cnc3ncc(COc4ccnc5ccc(F)cc45)n3c2)cn1,Cn1cc(-c2cnc3ncc(COc4ccnc5ccc(F)cc45)n3c2)cn1,0,-6.92304,2,5,PR_run,SMILES-RNN,2_5-1
PR,134,O=C1OCc2ccccc2N1C1CCN(CCOc2ccc(CC3COCCO3)cc2)CC1,O=C1OCc2ccccc2N1C1CCN(CCOc2ccc(CC3COCCO3)cc2)CC1,0,-5.08206,2,6,PR_run,SMILES-RNN,2_6-3
PR,135,CC(C)n1ncc2cnc3ncc(C(=O)NC4COc5ccccc5N4)cc3c21,CC(C)n1ncc2cnc3ncc(C(=O)NC4COc5ccccc5N4)cc3c21,0,-6.36641,2,7,PR_run,SMILES-RNN,2_7-2
PR,136,CC(O)Cn1c(-c2cc(NC3CC3)n3ccnc3c2)nc2c(C#N)cnn21,CC(O)Cn1c(-c2cc(NC3CC3)n3ccnc3c2)nc2c(C#N)cnn21,0,-7.20896,2,8,PR_run,SMILES-RNN,2_8-2
PR,137,Cc1cc(NC(=O)CN2CCC(Oc3cccnc3C)C2)n(-c2cnc3cc(Cl)ccc3n2)n1,Cc1cc(NC(=O)CN2CCC(Oc3cccnc3C)C2)n(-c2cnc3cc(Cl)ccc3n2)n1,0,-7.70685,2,9,PR_run,SMILES-RNN,2_9-4
PR,139,O=S(=O)(Nc1ccc(-n2cccn2)cc1)c1ccc(-c2ccccc2)nc1,O=S(=O)(Nc1ccc(-n2cccn2)cc1)c1ccc(-c2ccccc2)nc1,0,-5.8629,2,11,PR_run,SMILES-RNN,2_11-1
PR,140,NCc1cnc(-n2nc(-c3ccc(-c4cccnc4)nc3)nc2-c2ccc3[nH]cnc3c2)nc1N,NCc1cnc(-n2nc(-c3ccc(-c4cccnc4)nc3)nc2-c2ccc3[nH]cnc3c2)nc1N,0,-7.24637,2,12,PR_run,SMILES-RNN,2_12-2
PR,141,O=C(c1cc2ccncc2[nH]1)N1CCCc2ccccc21,O=C(c1cc2ccncc2[nH]1)N1CCCc2ccccc21,0,-6.15542,2,13,PR_run,SMILES-RNN,2_13-1
PR,142,CC(C)(O)c1cc2nc(NCCN3CCOCC3)ncc2nc1C#N,CC(C)(O)c1cc2nc(NCCN3CCOCC3)ncc2nc1C#N,0,-7.16239,2,14,PR_run,SMILES-RNN,2_14-1
PR,143,CN(C)Cc1cnc2c(N)c(C(=O)c3ccnc(NC(=O)c4cccc(C#N)c4)c3)oc2c1,CN(C)Cc1cnc2c(N)c(C(=O)c3ccnc(NC(=O)c4cccc(C#N)c4)c3)oc2c1,0,-6.40235,2,15,PR_run,SMILES-RNN,2_15-1
PR,144,COc1ccc(C(C)=CCc2ccc(F)cc2)n1-c1nc(N)nc(N2CCN(C)CC2)n1,COc1ccc(C(C)=CCc2ccc(F)cc2)n1-c1nc(N)nc(N2CCN(C)CC2)n1,0,-6.61443,2,16,PR_run,SMILES-RNN,2_16-2
PR,145,Cn1ncc(NC(=O)c2scc(-c3nccc(N)n3)c2N)c1C1COC(C)(C)O1,Cn1ncc(NC(=O)c2scc(-c3nccc(N)n3)c2N)c1C1COC(C)(C)O1,0,-6.39058,2,17,PR_run,SMILES-RNN,2_17-1
PR,146,CNC(=O)c1cc(Nc2nc(-n3ccc4ncccc43)nc3nc(N4CCOCC4)ncc23)ccn1,CNC(=O)c1cc(Nc2nc(-n3ccc4ncccc43)nc3nc(N4CCOCC4)ncc23)ccn1,0,-5.79241,2,18,PR_run,SMILES-RNN,2_18-1
PR,147,CCC#Cc1cnn2c(C)nc(C)c2c1Cl,CCC#Cc1cnn2c(C)nc(C)c2c1Cl,0,-5.08194,2,19,PR_run,SMILES-RNN,2_19-1
PR,148,CCN(Cc1cccnc1)c1ccnc(C(=O)Nc2ccc(S(=O)(=O)Nc3cnccn3)cc2)c1,CCN(Cc1cccnc1)c1ccnc(C(=O)Nc2ccc(S(=O)(=O)Nc3cnccn3)cc2)c1,0,-5.98934,2,20,PR_run,SMILES-RNN,2_20-1
PR,150,CN1CC2CCC(C1)C21CCN(C(=O)c2ccc(Cl)c(Cl)c2)CC1,CN1CC2CCC(C1)C21CCN(C(=O)c2ccc(Cl)c(Cl)c2)CC1,0,-5.80145,2,22,PR_run,SMILES-RNN,2_22-1
PR,151,CCOc1ccc(N2CCN(c3cc(C)nc(SC)n3)C(C)C2)nc1,CCOc1ccc(N2CCN(c3cc(C)nc(SC)n3)C(C)C2)nc1,0,-5.81368,2,23,PR_run,SMILES-RNN,2_23-1
PR,152,N#Cc1ccc(-c2ccc3[nH]nc(CCCN)c3c2)cc1,N#Cc1ccc(-c2ccc3[nH]nc(CCCN)c3c2)cc1,0,-5.62143,2,24,PR_run,SMILES-RNN,2_24-1
PR,153,N#CC1CCN1C(=O)C(N)CC(=O)N1CCN(C(=O)c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)CC1,N#CC1CCN1C(=O)C(N)CC(=O)N1CCN(C(=O)c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)CC1,0,-8.86281,2,25,PR_run,SMILES-RNN,2_25-4
PR,154,CN1CCN(C(=O)c2ccc(Nc3nccc(Nc4ccc(Cl)cn4)n3)nc2)CC1,CN1CCN(C(=O)c2ccc(Nc3nccc(Nc4ccc(Cl)cn4)n3)nc2)CC1,0,-6.3378,2,26,PR_run,SMILES-RNN,2_26-2
PR,155,CC(=O)N1CCC(COc2cc(C(=O)NC3CC(F)C3)c(Cl)cc2-c2cnn(C)c2)CC1,CC(=O)N1CCC(COc2cc(C(=O)NC3CC(F)C3)c(Cl)cc2-c2cnn(C)c2)CC1,0,-6.89867,2,27,PR_run,SMILES-RNN,2_27-1
PR,156,CC1=CC(=N)NC(C)(c2cc3[nH]ncc3cc2Cl)N1,CC1=CC(=N)NC(C)(c2cc3[nH]ncc3cc2Cl)N1,0,-5.52564,2,28,PR_run,SMILES-RNN,2_28-1
PR,158,CC(=O)Oc1ccc2cccnc2c1,CC(=O)Oc1ccc2cccnc2c1,0,-5.58372,2,30,PR_run,SMILES-RNN,2_30-1
PR,159,CC1CCCCC1NC(=O)N1CCC(Nc2ncnc3[nH]ccc23)CC1,CC1CCCCC1NC(=O)N1CCC(Nc2ncnc3[nH]ccc23)CC1,0,-5.86898,2,31,PR_run,SMILES-RNN,2_31-3
PR,160,COc1ccccc1N1C(=O)CC(CC(=O)Nc2ccc(C)cc2)C1=O,COc1ccccc1N1C(=O)CC(CC(=O)Nc2ccc(C)cc2)C1=O,0,-5.43037,2,32,PR_run,SMILES-RNN,2_32-2
PR,161,CCc1nc(-c2ccc(C)s2)nn2nc(Cc3ccc(S(C)(=O)=O)cc3)nc12,CCc1nc(-c2ccc(C)s2)nn2nc(Cc3ccc(S(C)(=O)=O)cc3)nc12,0,-5.50248,2,33,PR_run,SMILES-RNN,2_33-1
PR,162,Cc1nc(Nc2ccncc2)nn1-c1ncnc2c1C(N(C)C)CC2,Cc1nc(Nc2ccncc2)nn1-c1ncnc2c1C(N(C)C)CC2,0,-5.57347,2,34,PR_run,SMILES-RNN,2_34-1
PR,163,Cn1cc(Nc2ncc(F)c(C34CC(F)(F)CC3SC(N)=N4)n2)cn1,Cn1cc(Nc2ncc(F)c(C34CC(F)(F)CC3SC(N)=N4)n2)cn1,0,-5.94135,2,35,PR_run,SMILES-RNN,2_35-1
PR,164,CC(C)c1nc2c(-c3cccc(S(=O)(=O)C4(C#N)CCOC(C)(C)C4)c3)nc(N)nc2n1-c1ccc(S(C)(=O)=O)cc1,CC(C)c1nc2c(-c3cccc(S(=O)(=O)C4(C#N)CCOC(C)(C)C4)c3)nc(N)nc2n1-c1ccc(S(C)(=O)=O)cc1,0,-5.82378,2,36,PR_run,SMILES-RNN,2_36-1
PR,165,CNc1ccc2c(c1)Oc1ccc(S(=O)CCC(=O)N3CCCCC3)cc1C(=O)N2,CNc1ccc2c(c1)Oc1ccc(S(=O)CCC(=O)N3CCCCC3)cc1C(=O)N2,0,-7.04782,2,37,PR_run,SMILES-RNN,2_37-1
PR,166,CC12C=CC1C1C(=O)N(Cc3cccc(C#N)c3)C(=O)C1CC2,CC12C=CC1C1C(=O)N(Cc3cccc(C#N)c3)C(=O)C1CC2,0,-6.48374,2,38,PR_run,SMILES-RNN,2_38-4
PR,167,NC1=NC(=O)C(c2cccc(Cl)c2)N1Cc1ccccc1,NC1=NC(=O)C(c2cccc(Cl)c2)N1Cc1ccccc1,0,-6.57266,2,39,PR_run,SMILES-RNN,2_39-2
PR,168,CON=C(C)c1nc2nc(C)cc(-c3c(C)cccc3C)n2n1,CON=C(C)c1nc2nc(C)cc(-c3c(C)cccc3C)n2n1,0,-5.33766,2,40,PR_run,SMILES-RNN,2_40-1
PR,169,COc1ccc(CNC(=O)C2CCCCN2C(=O)Cn2ccc3cc[nH]c(=O)c3c2=O)cc1,COc1ccc(CNC(=O)C2CCCCN2C(=O)Cn2ccc3cc[nH]c(=O)c3c2=O)cc1,0,-7.12806,2,41,PR_run,SMILES-RNN,2_41-2
PR,170,CCn1nccc1-c1coc2ccc(-c3cn(C4CCNCC4)cn3)cc12,CCn1nccc1-c1coc2ccc(-c3cn(C4CCNCC4)cn3)cc12,0,-6.16533,2,42,PR_run,SMILES-RNN,2_42-1
PR,171,Nc1nc(-c2ccccc2)nn2c(-c3ccccc3)nc(-c3ccccn3)c12,Nc1nc(-c2ccccc2)nn2c(-c3ccccc3)nc(-c3ccccn3)c12,0,-6.19492,2,43,PR_run,SMILES-RNN,2_43-1
PR,172,CC1CN(C(=O)c2ccc(C#N)cc2)CCN1c1ccc(Nc2nc3cc(C(N)=O)ccc3[nH]2)nc1,CC1CN(C(=O)c2ccc(C#N)cc2)CCN1c1ccc(Nc2nc3cc(C(N)=O)ccc3[nH]2)nc1,0,-8.49236,2,44,PR_run,SMILES-RNN,2_44-3
PR,173,CC(=O)N1CCC2(CC1)CCN(C(=O)N1Cc3ncnc(Nc4ccc5ncccc5c4)c3C1(C)C)C2,CC(=O)N1CCC2(CC1)CCN(C(=O)N1Cc3ncnc(Nc4ccc5ncccc5c4)c3C1(C)C)C2,0,-8.18217,2,45,PR_run,SMILES-RNN,2_45-1
PR,174,CC1CCN(Cc2ccc(C(=O)N(C)C)nc2)C1,CC1CCN(Cc2ccc(C(=O)N(C)C)nc2)C1,0,-5.76631,2,46,PR_run,SMILES-RNN,2_46-3
PR,175,COc1ccc(S(=O)(=O)Nc2ccc(Cn3ccc(N4CCOCC4)cc3=O)cc2)cc1,COc1ccc(S(=O)(=O)Nc2ccc(Cn3ccc(N4CCOCC4)cc3=O)cc2)cc1,0,-4.46523,2,47,PR_run,SMILES-RNN,2_47-1
PR,176,O=C(Nc1nc(-c2ccncc2)nc2ccccc12)NC(CO)Cc1c[nH]c2ccccc12,O=C(Nc1nc(-c2ccncc2)nc2ccccc12)NC(CO)Cc1c[nH]c2ccccc12,0,-7.19677,2,48,PR_run,SMILES-RNN,2_48-2
PR,177,O=C(Nc1ccc(F)cc1)C1CCCN(c2ncccn2)C1,O=C(Nc1ccc(F)cc1)C1CCCN(c2ncccn2)C1,0,-6.89491,2,49,PR_run,SMILES-RNN,2_49-1
PR,178,NC(=O)c1cccc2c1ncn1nc(CNCc3ccc(Cl)cc3)nc21,NC(=O)c1cccc2c1ncn1nc(CNCc3ccc(Cl)cc3)nc21,0,-6.97691,2,50,PR_run,SMILES-RNN,2_50-2
PR,181,CS(=O)(=O)c1ccc(CC(=O)Nc2cccc3cc(C(=O)NO)ccc23)cc1,CS(=O)(=O)c1ccc(CC(=O)Nc2cccc3cc(C(=O)NO)ccc23)cc1,0,-6.4321,2,53,PR_run,SMILES-RNN,2_53-1
PR,182,Nc1nn2c(-c3cccnc3-c3cc(F)cc(Cl)c3)nnc2c2ccccc12,Nc1nn2c(-c3cccnc3-c3cc(F)cc(Cl)c3)nnc2c2ccccc12,0,-5.30907,2,54,PR_run,SMILES-RNN,2_54-1
PR,183,Cc1ccc(-c2ncc(Br)c(NCc3cnc(N(C)C)nc3)n2)cc1,Cc1ccc(-c2ncc(Br)c(NCc3cnc(N(C)C)nc3)n2)cc1,0,-5.20498,2,55,PR_run,SMILES-RNN,2_55-1
PR,184,Nc1nc(O)cc(CSc2cc(=O)n(-c3ccccc3)c(Cc3ccccc3)n2)n1,Nc1nc(O)cc(CSc2cc(=O)n(-c3ccccc3)c(Cc3ccccc3)n2)n1,0,-6.23441,2,56,PR_run,SMILES-RNN,2_56-1
PR,185,O=C(O)c1ccc(S(=O)(=O)N2CCC(=O)c3cccc(-c4ccccc4F)c3C2)cc1,O=C(O)c1ccc(S(=O)(=O)N2CCC(=O)c3cccc(-c4ccccc4F)c3C2)cc1,0,-6.28675,2,57,PR_run,SMILES-RNN,2_57-1
PR,186,CC1CCN(NC(=O)C(S)=Nc2ccc3nc(O)[nH]c3c2)CC1,CC1CCN(NC(=O)C(S)=Nc2ccc3nc(O)[nH]c3c2)CC1,0,-6.07693,2,58,PR_run,SMILES-RNN,2_58-1
PR,187,COc1nn2cc(C(=O)NCc3ccc4c(c3)OCCO4)nc2s1,COc1nn2cc(C(=O)NCc3ccc4c(c3)OCCO4)nc2s1,0,-6.68917,2,59,PR_run,SMILES-RNN,2_59-1
PR,188,COC(C(=O)Nc1cc(C(C)C)ccc1F)C1CNCCN1,COC(C(=O)Nc1cc(C(C)C)ccc1F)C1CNCCN1,0,-6.6327,2,60,PR_run,SMILES-RNN,2_60-1
PR,189,CCn1c(C)cc(=O)n(C)c1=S,CCn1c(C)cc(=O)n(C)c1=S,0,-6.41433,2,61,PR_run,SMILES-RNN,2_61-1
PR,190,Cc1ccc(-n2cnc(C(=O)Nc3ncc(Cl)cc3Cl)c2C#N)cn1,Cc1ccc(-n2cnc(C(=O)Nc3ncc(Cl)cc3Cl)c2C#N)cn1,0,-5.44146,2,62,PR_run,SMILES-RNN,2_62-1
PR,191,CCNC(=O)Nc1ccc2c(n1)-c1cnc(N)nc1Cn1c-2nc(-c2n[nH]c3ccnc(C(C)(C)O)c23)c1C,CCNC(=O)Nc1ccc2c(n1)-c1cnc(N)nc1Cn1c-2nc(-c2n[nH]c3ccnc(C(C)(C)O)c23)c1C,0,-6.71614,2,63,PR_run,SMILES-RNN,2_63-1
PR,192,CCC(=O)NC1CCN(c2ccc(-c3ccc(N4CCC(CO)C4)c(OC)n3)cn2)CC1,CCC(=O)NC1CCN(c2ccc(-c3ccc(N4CCC(CO)C4)c(OC)n3)cn2)CC1,0,-6.06968,3,0,PR_run,SMILES-RNN,3_0-1
PR,194,N#CC1CC=CCN1C1CN2CCC1CC2,N#CC1CC=CCN1C1CN2CCC1CC2,0,-5.75653,3,2,PR_run,SMILES-RNN,3_2-3
PR,195,O=C1CCC2=C1C(c1cccnc1)NC(=O)N2c1cccc(Cl)c1,O=C1CCC2=C1C(c1cccnc1)NC(=O)N2c1cccc(Cl)c1,0,-6.74912,3,3,PR_run,SMILES-RNN,3_3-2
PR,196,CN1CCN(c2cccc(Nc3nc(NCc4cncnc4)nc(Nc4ccccc4)n3)c2)CC1,CN1CCN(c2cccc(Nc3nc(NCc4cncnc4)nc(Nc4ccccc4)n3)c2)CC1,0,-6.17482,3,4,PR_run,SMILES-RNN,3_4-1
PR,197,COc1cc(C(N)=O)cc(-c2cc3c(NCc4ccco4)ncnc3cc2OC)c1,COc1cc(C(N)=O)cc(-c2cc3c(NCc4ccco4)ncnc3cc2OC)c1,0,-6.53663,3,5,PR_run,SMILES-RNN,3_5-1
PR,198,c1cc(-c2ccc3nc(N4CCN5CCC4CC5)nc(Nc4n[nH]c5ncccc45)c3c2)c2cn[nH]c2c1,c1cc(-c2ccc3nc(N4CCN5CCC4CC5)nc(Nc4n[nH]c5ncccc45)c3c2)c2cn[nH]c2c1,0,-6.89069,3,6,PR_run,SMILES-RNN,3_6-1
PR,199,NC(O)=NCCc1ccc2sc(CCN3CCCCC3)nc2c1,NC(O)=NCCc1ccc2sc(CCN3CCCCC3)nc2c1,0,-6.91257,3,7,PR_run,SMILES-RNN,3_7-1
PR,200,O=S(=O)(NC1CCC(CCN2CCN(c3ncccn3)CC2)CC1)c1ccc2ccoc2c1,O=S(=O)(NC1CCC(CCN2CCN(c3ncccn3)CC2)CC1)c1ccc2ccoc2c1,0,-5.25047,3,8,PR_run,SMILES-RNN,3_8-2
PR,201,Nc1nc(N)c2c(n1)-c1[nH]c3ccccc3c1C2c1nc(-c2cccnc2)c[nH]1,Nc1nc(N)c2c(n1)-c1[nH]c3ccccc3c1C2c1nc(-c2cccnc2)c[nH]1,0,-6.21718,3,9,PR_run,SMILES-RNN,3_9-3
PR,202,COc1ccccc1-c1nnc2n1CCCN(C(=O)c1ccc(Cl)cc1)C2,COc1ccccc1-c1nnc2n1CCCN(C(=O)c1ccc(Cl)cc1)C2,0,-5.49075,3,10,PR_run,SMILES-RNN,3_10-1
PR,203,CC(C)(C)C(Nc1ncc(-c2ccc(-c3cnc[nH]3)nc2)nn1)S(=O)(=O)C(C)(C)C,CC(C)(C)C(Nc1ncc(-c2ccc(-c3cnc[nH]3)nc2)nn1)S(=O)(=O)C(C)(C)C,0,-4.5745,3,11,PR_run,SMILES-RNN,3_11-3
PR,204,O=c1ccccn1-c1ccc2c(c1)Cn1c-2cc(OCC2CCC(S(=O)(=O)c3cccs3)C2)nc1=O,O=c1ccccn1-c1ccc2c(c1)Cn1c-2cc(OCC2CCC(S(=O)(=O)c3cccs3)C2)nc1=O,0,-7.60542,3,12,PR_run,SMILES-RNN,3_12-1
PR,205,CC(Nc1nc2cnncc2nc1N1CCC(c2nccs2)C=N1)c1nccnc1-c1ccccn1,CC(Nc1nc2cnncc2nc1N1CCC(c2nccs2)C=N1)c1nccnc1-c1ccccn1,0,-6.15814,3,13,PR_run,SMILES-RNN,3_13-2
PR,206,CSc1nc(-c2ccc3[nH]ccc3c2)nc(-c2nc3ccccc3[nH]2)n1,CSc1nc(-c2ccc3[nH]ccc3c2)nc(-c2nc3ccccc3[nH]2)n1,0,-5.94577,3,14,PR_run,SMILES-RNN,3_14-1
PR,207,CNCCc1ccc(Cc2cc(Cl)ccc2Cl)cc1,CNCCc1ccc(Cc2cc(Cl)ccc2Cl)cc1,0,-6.18673,3,15,PR_run,SMILES-RNN,3_15-1
PR,208,COc1ccc(CN(C)c2cc(Oc3cccc4ncccc34)n3nc(SC)nc3n2)cc1,COc1ccc(CN(C)c2cc(Oc3cccc4ncccc34)n3nc(SC)nc3n2)cc1,0,-5.45157,3,16,PR_run,SMILES-RNN,3_16-1
PR,210,CC(=O)Nc1cc(-c2cnn(CC(C)C)c2)nc(-n2ncc3cc(C#N)cnc32)n1,CC(=O)Nc1cc(-c2cnn(CC(C)C)c2)nc(-n2ncc3cc(C#N)cnc32)n1,0,-6.79123,3,18,PR_run,SMILES-RNN,3_18-1
PR,212,O=C(NCCc1ccc(F)cc1)C1CCc2nc(C(F)(F)F)[nH]c21,O=C(NCCc1ccc(F)cc1)C1CCc2nc(C(F)(F)F)[nH]c21,0,-6.46173,3,20,PR_run,SMILES-RNN,3_20-1
PR,213,NC(=O)c1ccn(-c2nc(OCc3cccc(NC(=O)c4ccon4)c3)nc(-c3ccncc3)n2)n1,NC(=O)c1ccn(-c2nc(OCc3cccc(NC(=O)c4ccon4)c3)nc(-c3ccncc3)n2)n1,0,-8.03474,3,21,PR_run,SMILES-RNN,3_21-1
PR,214,CN(C)CCCC1(c2ccccc2)C(C#N)=C(N)Oc2ccccc21,CN(C)CCCC1(c2ccccc2)C(C#N)=C(N)Oc2ccccc21,0,-5.7459,3,22,PR_run,SMILES-RNN,3_22-1
PR,215,CCc1cccc(CNc2ncnc3ncnc(S(C)(=O)=O)c23)c1,CCc1cccc(CNc2ncnc3ncnc(S(C)(=O)=O)c23)c1,0,-6.21315,3,23,PR_run,SMILES-RNN,3_23-1
PR,216,CC(C)N1NC2(CS(=O)(=O)C(C)c3ccccn3)CCCC2c2ccccc21,CC(C)N1NC2(CS(=O)(=O)C(C)c3ccccn3)CCCC2c2ccccc21,0,-6.22811,3,24,PR_run,SMILES-RNN,3_24-6
PR,217,NCC1CCC(c2nnn3cnc4[nH]ccc4c23)C1,NCC1CCC(c2nnn3cnc4[nH]ccc4c23)C1,0,-6.62079,3,25,PR_run,SMILES-RNN,3_25-2
PR,218,Cc1ccc(-n2cnnc2-c2cccc(Cl)c2)nc1NC(=O)c1ccccn1,Cc1ccc(-n2cnnc2-c2cccc(Cl)c2)nc1NC(=O)c1ccccn1,0,-4.8813,3,26,PR_run,SMILES-RNN,3_26-1
PR,219,CCCCc1cc(NC(=O)C2CNC(=O)C2)nn1-c1ccc(OC(C)C)c(C#N)c1,CCCCc1cc(NC(=O)C2CNC(=O)C2)nn1-c1ccc(OC(C)C)c(C#N)c1,0,-6.16188,3,27,PR_run,SMILES-RNN,3_27-1
PR,220,CN(C)C(=O)c1ccc(CC(=O)Nc2nccc(-c3cccnc3)n2)cc1,CN(C)C(=O)c1ccc(CC(=O)Nc2nccc(-c3cccnc3)n2)cc1,0,-6.61733,3,28,PR_run,SMILES-RNN,3_28-1
PR,221,CC=C(CSc1nc2[nH]nc(OC)c2cc1C#N)OC,CC=C(CSc1nc2[nH]nc(OC)c2cc1C#N)OC,0,-5.99807,3,29,PR_run,SMILES-RNN,3_29-1
PR,222,Cn1cc(-c2cnc(N)c(C(=O)Nc3nccnc3C3CNCCO3)n2)cn1,Cn1cc(-c2cnc(N)c(C(=O)Nc3nccnc3C3CNCCO3)n2)cn1,0,-6.05448,3,30,PR_run,SMILES-RNN,3_30-1
PR,223,NCCc1c[nH]c2c(=O)[nH]ccc12,NCCc1c[nH]c2c(=O)[nH]ccc12,0,-6.16192,3,31,PR_run,SMILES-RNN,3_31-1
PR,224,CCC12CC(CCC(C)(C(N)=O)O1)C1(C)CCC(=O)C=C21,CCC12CC(CCC(C)(C(N)=O)O1)C1(C)CCC(=O)C=C21,0,-7.56048,3,32,PR_run,SMILES-RNN,3_32-2
PR,225,c1cnc2c(c1)C1(CCN(Cc3ccc4c(c3)OCO4)C1)O2,c1cnc2c(c1)C1(CCN(Cc3ccc4c(c3)OCO4)C1)O2,0,-7.39825,3,33,PR_run,SMILES-RNN,3_33-2
PR,226,CC(COc1ccc(SC(F)(F)Cl)cc1)(C(=O)NO)S(=O)(=O)c1ccc(N)nc1,CC(COc1ccc(SC(F)(F)Cl)cc1)(C(=O)NO)S(=O)(=O)c1ccc(N)nc1,0,-5.70654,3,34,PR_run,SMILES-RNN,3_34-1
PR,227,CC1c2cnn(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)c2CCN1C(=O)c1cccc([N+]#N)c1Cl,CC1c2cnn(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)c2CCN1C(=O)c1cccc([N+]#N)c1Cl,1,-8.1749,3,35,PR_run,SMILES-RNN,3_35-1
PR,228,CC(=O)OCC1OC(c2cccc(Cc3ccccc3)c2)OC(C)C1O,CC(=O)OCC1OC(c2cccc(Cc3ccccc3)c2)OC(C)C1O,0,-6.9085,3,36,PR_run,SMILES-RNN,3_36-7
PR,229,CCOc1ccc(-c2cccc(CN(C)C)n2)cc1,CCOc1ccc(-c2cccc(CN(C)C)n2)cc1,0,-6.11987,3,37,PR_run,SMILES-RNN,3_37-1
PR,230,COc1ccccc1N1CCN(c2nc(-c3ccncc3)cc(N3CCOCC3)n2)CC1,COc1ccccc1N1CCN(c2nc(-c3ccncc3)cc(N3CCOCC3)n2)CC1,0,-4.85971,3,38,PR_run,SMILES-RNN,3_38-1
PR,231,Nc1cnn(-c2ncnc3[nH]cc(-c4ccc(F)cc4)c23)c1,Nc1cnn(-c2ncnc3[nH]cc(-c4ccc(F)cc4)c23)c1,0,-5.71777,3,39,PR_run,SMILES-RNN,3_39-1
PR,233,CN1CCN(c2cccc3c2-c2c([nH]c4ccccc24)C3=O)CC1,CN1CCN(c2cccc3c2-c2c([nH]c4ccccc24)C3=O)CC1,0,-5.94912,3,41,PR_run,SMILES-RNN,3_41-1
PR,234,Cn1nnc2ccc(NC(=NC#N)NC3CC3c3ccccc3)cc21,Cn1nnc2ccc(NC(=NC#N)NC3CC3c3ccccc3)cc21,0,-7.05446,3,42,PR_run,SMILES-RNN,3_42-3
PR,236,CC1CN(C(=O)c2cc(CN3CCOCC3=O)n[nH]2)CCN1c1ccc2ccccc2c1,CC1CN(C(=O)c2cc(CN3CCOCC3=O)n[nH]2)CCN1c1ccc2ccccc2c1,0,-6.17348,3,44,PR_run,SMILES-RNN,3_44-1
