canonical_isomeric_smiles,canonical_formal_charge,PR_occurrence_count,PR_raw_smiles_count,PR_best_score,PR_median_score,PR_mean_score,PR_score_std,PR_worst_score,PR_score_range,PR_best_source_row,PR_best_raw_smiles,PR_first_step,PR_last_step,PR_best_step,PR_best_batch_idx,PR_best_variant_id
Oc1ccc(C2CCNC(NCc3ccc4c(c3)CC(O)C4)C2O)cc1,0,3,1,-9.18823,-9.18823,-9.18823,0.0,-9.18823,0.0,15982,Oc1ccc(C2CCNC(NCc3ccc4c(c3)CC(O)C4)C2O)cc1,249,265,249,46,249_46-5
Oc1ccc(C2NCC(CNCCc3ccc4c(c3)OCO4)C2O)cc1,0,2,1,-9.18422,-9.18422,-9.18422,0.0,-9.18422,0.0,13747,Oc1ccc(C2NCC(CNCCc3ccc4c(c3)OCO4)C2O)cc1,214,220,214,51,214_51-7
Oc1cccc(C2CCNC(NCCNCc3ccc4c(c3)OCO4)C2O)c1,0,2,1,-9.18279,-9.18279,-9.18279,0.0,-9.18279,0.0,15452,Oc1cccc(C2CCNC(NCCNCc3ccc4c(c3)OCO4)C2O)c1,241,276,241,28,241_28-1
O=C(CNCCCN1CCC(c2ccc(O)cc2)C1)Nc1c[nH]c2ccc(O)cc12,0,2,1,-9.18243,-9.18243,-9.18243,0.0,-9.18243,0.0,13280,O=C(CNCCCN1CCC(c2ccc(O)cc2)C1)Nc1c[nH]c2ccc(O)cc12,207,209,207,32,207_32-8
Oc1ccc(C2CCNC(CNCCc3ccc4c(c3)OCO4)C2)cc1,0,3,1,-9.17562,-9.17562,-9.17562,0.0,-9.17562,0.0,9569,Oc1ccc(C2CCNC(CNCCc3ccc4c(c3)OCO4)C2)cc1,149,151,149,33,149_33-3
O=C(CNCC1CCNC(c2ccc(O)cc2)C1O)Nc1ccc(O)cc1,0,3,1,-9.17306,-9.17306,-9.17306,0.0,-9.17306,0.0,14761,O=C(CNCC1CCNC(c2ccc(O)cc2)C1O)Nc1ccc(O)cc1,230,242,230,41,230_41-3
O=C(CNCC1CC(c2ccc(O)cc2)C1O)Nc1c[nH]c2ccccc12,0,2,1,-9.17229,-9.17229,-9.17229,0.0,-9.17229,0.0,13161,O=C(CNCC1CC(c2ccc(O)cc2)C1O)Nc1c[nH]c2ccccc12,205,209,205,41,205_41-5
O=C(CNC1CCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)CC(O)C2,0,2,1,-9.17193,-9.17193,-9.17193,0.0,-9.17193,0.0,14218,O=C(CNC1CCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)CC(O)C2,222,277,222,10,222_10-2
Oc1ccc(CNCCNC2CNCC(c3ccc(O)cc3)C2O)cc1,0,5,1,-9.16881,-9.16881,-9.16881,0.0,-9.16881,0.0,14794,Oc1ccc(CNCCNC2CNCC(c3ccc(O)cc3)C2O)cc1,231,237,231,10,231_10-7
NC(=O)c1ccc(C2CCC(NCc3ccc4c(c3)OCO4)C2O)cc1,0,3,1,-9.16226,-9.16226,-9.16226,0.0,-9.16226,0.0,17502,NC(=O)c1ccc(C2CCC(NCc3ccc4c(c3)OCO4)C2O)cc1,273,281,273,30,273_30-3
O=C(CNCCN1CCCC(c2ccc(O)cc2)C1)Nc1ccc2c(c1)OCO2,0,3,1,-9.16215,-9.16215,-9.16215,0.0,-9.16215,0.0,13745,O=C(CNCCN1CCCC(c2ccc(O)cc2)C1)Nc1ccc2c(c1)OCO2,214,215,214,49,214_49-4
Oc1ccc(C2CCC(NCCNc3cccc4ccccc34)C2O)cc1,0,2,1,-9.16207,-9.16207,-9.16207,0.0,-9.16207,0.0,13788,Oc1ccc(C2CCC(NCCNc3cccc4ccccc34)C2O)cc1,215,218,215,28,215_28-3
Oc1ccc(C2CCNC(NCc3ccc4ccc(O)cc4c3)C2O)cc1,0,2,1,-9.16061,-9.16061,-9.16061,0.0,-9.16061,0.0,16342,Oc1ccc(C2CCNC(NCc3ccc4ccc(O)cc4c3)C2O)cc1,255,258,255,22,255_22-1
O=C(CNC1CCC(c2ccc(O)cc2)C1O)Nc1ccc2ccccc2c1,0,6,1,-9.15937,-9.15937,-9.159369999999997,1.9459014222361975e-15,-9.15937,0.0,13452,O=C(CNC1CCC(c2ccc(O)cc2)C1O)Nc1ccc2ccccc2c1,210,285,210,12,210_12-3
Oc1ccc(CCNCCC2CNCC(c3ccc(O)cc3)C2O)cc1,0,3,1,-9.15747,-9.15747,-9.15747,0.0,-9.15747,0.0,9506,Oc1ccc(CCNCCC2CNCC(c3ccc(O)cc3)C2O)cc1,148,243,148,34,148_34-8
NC(=O)c1ccc(C2CCC(NCc3ccc4ccoc4c3)C2O)cc1,0,5,1,-9.15698,-9.15698,-9.15698,0.0,-9.15698,0.0,17051,NC(=O)c1ccc(C2CCC(NCc3ccc4ccoc4c3)C2O)cc1,266,275,266,27,266_27-3
N#CC1CCCN1C(=O)CNCC(O)CCN1CCC(c2ccc(O)cc2)C1,0,2,1,-9.15504,-9.15504,-9.15504,0.0,-9.15504,0.0,11853,N#CC1CCCN1C(=O)CNCC(O)CCN1CCC(c2ccc(O)cc2)C1,185,189,185,13,185_13-8
Oc1ccc(C2NCC(CCNCc3ccc4ccccc4c3)C2O)cc1,0,4,1,-9.15474,-9.15474,-9.15474,0.0,-9.15474,0.0,13969,Oc1ccc(C2NCC(CCNCc3ccc4ccccc4c3)C2O)cc1,218,220,218,17,218_17-3
O=C(CC1NCCC(c2ccc(O)cc2)C1O)c1ccc2ccccc2c1,0,2,1,-9.15407,-9.15407,-9.15407,0.0,-9.15407,0.0,16034,O=C(CC1NCCC(c2ccc(O)cc2)C1O)c1ccc2ccccc2c1,250,264,250,34,250_34-8
N#CC1CCCN1C(=O)CNCCNC1CCCC(c2ccc(O)cc2)C1O,0,2,1,-9.15079,-9.15079,-9.15079,0.0,-9.15079,0.0,11181,N#CC1CCCN1C(=O)CNCCNC1CCCC(c2ccc(O)cc2)C1O,174,179,174,45,174_45-4
O=C(CNCCNC1CCCC(c2ccc(O)cc2)C1O)Nc1ccccc1,0,8,1,-9.14903,-9.14903,-9.14903,1.89900533991096e-15,-9.14903,0.0,14574,O=C(CNCCNC1CCCC(c2ccc(O)cc2)C1O)Nc1ccccc1,227,248,227,46,227_46-2
Oc1ccc(CNCC2CNCCC2c2ccc(O)cc2)cc1,0,3,1,-9.14801,-9.14801,-9.14801,0.0,-9.14801,0.0,6657,Oc1ccc(CNCC2CNCCC2c2ccc(O)cc2)cc1,104,148,104,1,104_1-1
Oc1ccc(C2CCC(NCCCc3ccc4[nH]ccc4c3)C2O)cc1,0,2,1,-9.14283,-9.14283,-9.14283,0.0,-9.14283,0.0,11764,Oc1ccc(C2CCC(NCCCc3ccc4[nH]ccc4c3)C2O)cc1,183,195,183,52,183_52-3
O=C(CCCN1CC(O)C(c2ccc(O)cc2)C1)Nc1noc2ccccc12,0,4,1,-9.14039,-9.14039,-9.14039,0.0,-9.14039,0.0,18818,O=C(CCCN1CC(O)C(c2ccc(O)cc2)C1)Nc1noc2ccccc12,294,304,294,2,294_2-8
O=C(CNCc1ccc2c(c1)OCO2)NCCCCN1CCC(c2ccc(O)cc2)C(O)C1,0,2,1,-9.1389,-9.1389,-9.1389,0.0,-9.1389,0.0,18636,O=C(CNCc1ccc2c(c1)OCO2)NCCCCN1CCC(c2ccc(O)cc2)C(O)C1,291,304,291,12,291_12-1
NC(=O)c1ccc(CNCCCC2CNC(c3ccc(O)cc3)C2O)cc1,0,6,1,-9.13863,-9.13863,-9.13863,0.0,-9.13863,0.0,15940,NC(=O)c1ccc(CNCCCC2CNC(c3ccc(O)cc3)C2O)cc1,249,259,249,4,249_4-6
NC(=O)c1ccc(CCCC2NCCC(c3ccc(C(N)=O)cc3)C2O)cc1,0,2,1,-9.13573,-9.13573,-9.13573,0.0,-9.13573,0.0,16952,NC(=O)c1ccc(CCCC2NCCC(c3ccc(C(N)=O)cc3)C2O)cc1,264,266,264,56,264_56-8
Oc1ccc(C2CC(NCC=CCc3ccc4c(c3)OCO4)C2O)cc1,0,3,1,-9.13432,-9.13432,-9.13432,0.0,-9.13432,0.0,11909,Oc1ccc(C2CC(NCC=CCc3ccc4c(c3)OCO4)C2O)cc1,186,196,186,5,186_5-4
NC(=O)c1ccc(C2CCC(NCCc3ccc4ccoc4c3)C2O)cc1,0,5,1,-9.1297,-9.1297,-9.1297,0.0,-9.1297,0.0,17101,NC(=O)c1ccc(C2CCC(NCCc3ccc4ccoc4c3)C2O)cc1,267,274,267,13,267_13-7
O=C(CNC1CCCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)CC(O)C2,0,2,1,-9.12414,-9.12414,-9.12414,0.0,-9.12414,0.0,16537,O=C(CNC1CCCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)CC(O)C2,258,276,258,25,258_25-4
O=C(CCCCN1CC(O)C1c1ccc(O)cc1)Nc1ccc2c(c1)OCO2,0,2,1,-9.11846,-9.11846,-9.11846,0.0,-9.11846,0.0,18471,O=C(CCCCN1CC(O)C1c1ccc(O)cc1)Nc1ccc2c(c1)OCO2,288,291,288,39,288_39-8
NC(=O)c1ccc(CNCCCC2NCCC(c3ccc(O)cc3)C2O)cc1,0,4,1,-9.10596,-9.10596,-9.10596,0.0,-9.10596,0.0,15957,NC(=O)c1ccc(CNCCCC2NCCC(c3ccc(O)cc3)C2O)cc1,249,255,249,21,249_21-8
O=C(CNCCNC1CNC(c2ccc(O)cc2)C1O)Nc1ccccc1,0,3,1,-9.0995,-9.0995,-9.0995,0.0,-9.0995,0.0,15086,O=C(CNCCNC1CNC(c2ccc(O)cc2)C1O)Nc1ccccc1,235,238,235,46,235_46-9
O=C(CCNC1CCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCO2,0,3,1,-9.09921,-9.09921,-9.09921,0.0,-9.09921,0.0,18079,O=C(CCNC1CCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCO2,282,290,282,31,282_31-5
O=C(CCCNC1CCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCOC2,0,2,1,-9.09669,-9.09669,-9.09669,0.0,-9.09669,0.0,18456,O=C(CCCNC1CCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCOC2,288,289,288,24,288_24-8
Oc1ccc(CC2NCC(c3ccc(O)cc3)C2CCN2CCC(O)C2)cc1,0,3,1,-9.09239,-9.09239,-9.09239,0.0,-9.09239,0.0,6016,Oc1ccc(CC2NCC(c3ccc(O)cc3)C2CCN2CCC(O)C2)cc1,94,101,94,0,94_0-4
O=C(CNCCN1CCC(c2ccc(O)cc2)C1)Nc1ccc2ccccc2c1,0,6,1,-9.09099,-9.09099,-9.09099,0.0,-9.09099,0.0,13572,O=C(CNCCN1CCC(c2ccc(O)cc2)C1)Nc1ccc2ccccc2c1,212,215,212,4,212_4-3
O=C(CNCC1CCC(c2ccc(O)cc2)CN1)N1CCCC1,0,2,1,-9.08623,-9.08623,-9.08623,0.0,-9.08623,0.0,9283,O=C(CNCC1CCC(c2ccc(O)cc2)CN1)N1CCCC1,145,145,145,3,145_3-3
Oc1ccc(C2NCCC(CCCNCc3ccc4ccccc4c3)C2O)cc1,0,2,1,-9.08562,-9.08562,-9.08562,0.0,-9.08562,0.0,16054,Oc1ccc(C2NCCC(CCCNCc3ccc4ccccc4c3)C2O)cc1,250,259,250,54,250_54-3
Oc1ccc(C2CC(NCC=CCNCc3ccc4c(c3)OCO4)C2O)cc1,0,5,1,-9.08252,-9.08252,-9.08252,0.0,-9.08252,0.0,11543,Oc1ccc(C2CC(NCC=CCNCc3ccc4c(c3)OCO4)C2O)cc1,180,216,180,23,180_23-7
Oc1ccc(C2CCNC(NCc3ccc4c(c3)OCCO4)C2O)cc1,0,2,1,-9.0817,-9.0817,-9.0817,0.0,-9.0817,0.0,16716,Oc1ccc(C2CCNC(NCc3ccc4c(c3)OCCO4)C2O)cc1,261,278,261,12,261_12-7
O=C(CNCC1CCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCO2,0,6,1,-9.08074,-9.08074,-9.08074,0.0,-9.08074,0.0,14029,O=C(CNCC1CCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCO2,219,227,219,13,219_13-4
Oc1ccc(C2CNCC(CNCc3ccc4c(c3)OCO4)C2O)cc1,0,2,1,-9.07829,-9.07829,-9.07829,0.0,-9.07829,0.0,14360,Oc1ccc(C2CNCC(CNCc3ccc4c(c3)OCO4)C2O)cc1,224,224,224,24,224_24-1
Oc1ccc(CNCC2CC3C(c4ccc(O)cc4)CN3C2)cc1,0,4,1,-9.07464,-9.07464,-9.07464,0.0,-9.07464,0.0,8376,Oc1ccc(CNCC2CC3C(c4ccc(O)cc4)CN3C2)cc1,130,144,130,56,130_56-6
O=C(CNCC1CCC(c2ccc(O)cc2)CN1)Nc1ccccc1,0,3,1,-9.07083,-9.07083,-9.07083,0.0,-9.07083,0.0,15382,O=C(CNCC1CCC(c2ccc(O)cc2)CN1)Nc1ccccc1,240,270,240,22,240_22-3
O=C(NCCN1CCCC(c2ccc(O)cc2)C1)Nc1cccc2ccccc12,0,2,1,-9.06614,-9.06614,-9.06614,0.0,-9.06614,0.0,13428,O=C(NCCN1CCCC(c2ccc(O)cc2)C1)Nc1cccc2ccccc12,209,214,209,52,209_52-2
Oc1ccc(C2CCC(NCCNCc3ccc4ncccc4c3)C2O)cc1,0,2,1,-9.06284,-9.06284,-9.06284,0.0,-9.06284,0.0,15778,Oc1ccc(C2CCC(NCCNCc3ccc4ncccc4c3)C2O)cc1,246,259,246,34,246_34-3
O=C(CNCC1CNC(c2ccc(O)cc2)C1O)Nc1ccccc1,0,2,1,-9.06076,-9.06076,-9.06076,0.0,-9.06076,0.0,15369,O=C(CNCC1CNC(c2ccc(O)cc2)C1O)Nc1ccccc1,240,241,240,9,240_9-16
Oc1ccc(C2CC(CNCCNc3ccc4c(c3)OCO4)C2O)cc1,0,3,1,-9.05757,-9.05757,-9.05757,0.0,-9.05757,0.0,14064,Oc1ccc(C2CC(CNCCNc3ccc4c(c3)OCO4)C2O)cc1,219,226,219,48,219_48-3
Oc1ccc(C2NCC(CNCc3ccc4c(c3)OCO4)C2O)cc1,0,3,1,-9.05666,-9.05666,-9.05666,0.0,-9.05666,0.0,14198,Oc1ccc(C2NCC(CNCc3ccc4c(c3)OCO4)C2O)cc1,221,227,221,54,221_54-1
Oc1ccc(C2NC(NCCCc3ccc4c(c3)OCO4)C2O)cc1,0,2,1,-9.05541,-9.05541,-9.05541,0.0,-9.05541,0.0,11760,Oc1ccc(C2NC(NCCCc3ccc4c(c3)OCO4)C2O)cc1,183,196,183,48,183_48-6
Oc1ccc(C2CCC(NCCNCCNc3ccc4c(c3)OCO4)C2O)cc1,0,3,1,-9.05087,-9.05087,-9.05087,0.0,-9.05087,0.0,14548,Oc1ccc(C2CCC(NCCNCCNc3ccc4c(c3)OCO4)C2O)cc1,227,290,227,20,227_20-1
Oc1ccc(C2CNCC(CNCCNCc3ccc4ccccc4c3)C2O)cc1,0,2,1,-9.05008,-9.05008,-9.05008,0.0,-9.05008,0.0,14491,Oc1ccc(C2CNCC(CNCCNCc3ccc4ccccc4c3)C2O)cc1,226,229,226,27,226_27-3
O=C(CNCC1CC2C(c3ccc(O)cc3)CN2C1)c1ccc(O)cc1,0,3,1,-9.04887,-9.04887,-9.04887,0.0,-9.04887,0.0,8740,O=C(CNCC1CC2C(c3ccc(O)cc3)CN2C1)c1ccc(O)cc1,136,144,136,36,136_36-4
Oc1ccc(CCC2NCCC(c3ccc(O)cc3)C2O)cc1,0,3,1,-9.04792,-9.04792,-9.04792,0.0,-9.04792,0.0,15809,Oc1ccc(CCC2NCCC(c3ccc(O)cc3)C2O)cc1,247,250,247,1,247_1-3
NC(=O)c1ccc(CNC2NCCC(c3ccc(C(N)=O)cc3)C2O)cc1,0,2,1,-9.04011,-9.04011,-9.04011,0.0,-9.04011,0.0,17127,NC(=O)c1ccc(CNC2NCCC(c3ccc(C(N)=O)cc3)C2O)cc1,267,274,267,39,267_39-8
O=C(CNCC1CCC(c2ccc(O)cc2)CN1)N1Cc2ccccc2C1,0,2,1,-9.03569,-9.03569,-9.03569,0.0,-9.03569,0.0,14325,O=C(CNCC1CCC(c2ccc(O)cc2)CN1)N1Cc2ccccc2C1,223,239,223,53,223_53-4
O=C(CNCCN1CCCC(c2ccc(O)cc2)C1)Nc1ccc2ccccc2c1,0,2,1,-9.03236,-9.03236,-9.03236,0.0,-9.03236,0.0,13771,O=C(CNCCN1CCCC(c2ccc(O)cc2)C1)Nc1ccc2ccccc2c1,215,216,215,11,215_11-3
O=C(CNCC1CNC(c2ccc(O)cc2)C1O)Nc1ccc(O)cc1,0,5,1,-9.03229,-9.03229,-9.03229,0.0,-9.03229,0.0,14470,O=C(CNCC1CNC(c2ccc(O)cc2)C1O)Nc1ccc(O)cc1,226,239,226,6,226_6-4
Oc1ccc(C2CCN(CCCCNCCc3c[nH]c4cc(O)ccc34)C2)cc1,0,3,1,-9.03003,-9.03003,-9.03003,0.0,-9.03003,0.0,13117,Oc1ccc(C2CCN(CCCCNCCc3c[nH]c4cc(O)ccc34)C2)cc1,204,207,204,61,204_61-1
O=C(CCC1CCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)CC(O)C2,0,2,1,-9.02908,-9.02908,-9.02908,0.0,-9.02908,0.0,16840,O=C(CCC1CCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)CC(O)C2,263,265,263,8,263_8-7
O=C(CNC1CCC(c2ccc(O)cc2)C1O)Nc1cccc2ccccc12,0,4,1,-9.02373,-9.02373,-9.02373,0.0,-9.02373,0.0,13542,O=C(CNC1CCC(c2ccc(O)cc2)C1O)Nc1cccc2ccccc12,211,277,211,38,211_38-7
O=C(CNC1CNC(c2ccc(O)cc2)C1O)Nc1ccc2ccccc2c1,0,3,1,-9.02119,-9.02119,-9.02119,0.0,-9.02119,0.0,13851,O=C(CNC1CNC(c2ccc(O)cc2)C1O)Nc1ccc2ccccc2c1,216,232,216,27,216_27-2
Oc1ccc(NCCNCCNC2CCCC(c3ccc(O)cc3)C2O)cc1,0,2,1,-9.01987,-9.01987,-9.01987,0.0,-9.01987,0.0,15069,Oc1ccc(NCCNCCNC2CCCC(c3ccc(O)cc3)C2O)cc1,235,239,235,29,235_29-8
O=C(CNC1CCC(c2ccc(O)cc2)C1O)NCc1c[nH]c2cc(O)ccc12,0,3,1,-9.01935,-9.01935,-9.01935,0.0,-9.01935,0.0,12864,O=C(CNC1CCC(c2ccc(O)cc2)C1O)NCc1c[nH]c2cc(O)ccc12,201,203,201,0,201_0-8
Oc1ccc(C2CCNC(CCCNCc3ccccc3)C2O)cc1,0,3,1,-9.01926,-9.01926,-9.01926,0.0,-9.01926,0.0,15927,Oc1ccc(C2CCNC(CCCNCc3ccccc3)C2O)cc1,248,254,248,55,248_55-1
Oc1cccc(C2CCC(CNCCc3ccc4c(c3)OCO4)CC2O)c1,0,2,1,-9.01853,-9.01853,-9.01853,0.0,-9.01853,0.0,10457,Oc1cccc(C2CCC(CNCCc3ccc4c(c3)OCO4)CC2O)c1,163,163,163,25,163_25-2
Oc1ccc(C2CCNC(NCC=CCc3ccccc3)C2O)cc1,0,2,1,-9.01766,-9.01766,-9.01766,0.0,-9.01766,0.0,17898,Oc1ccc(C2CCNC(NCC=CCc3ccccc3)C2O)cc1,279,280,279,42,279_42-9
Oc1ccc(C2NCC(CNCCNc3ccc4ccccc4c3)C2O)cc1,0,2,1,-9.01492,-9.01492,-9.01492,0.0,-9.01492,0.0,14355,Oc1ccc(C2NCC(CNCCNc3ccc4ccccc4c3)C2O)cc1,224,228,224,19,224_19-8
Oc1ccc(CCN2CC(O)CC2CCN2CC(O)C(c3ccc(O)cc3)C2)cc1,0,2,1,-9.01093,-9.01093,-9.01093,0.0,-9.01093,0.0,8846,Oc1ccc(CCN2CC(O)CC2CCN2CC(O)C(c3ccc(O)cc3)C2)cc1,138,144,138,14,138_14-3
Oc1ccc(C2CNCC(CNCCNCCc3ccccc3)C2O)cc1,0,3,1,-9.00868,-9.00868,-9.00868,0.0,-9.00868,0.0,14805,Oc1ccc(C2CNCC(CNCCNCCc3ccccc3)C2O)cc1,231,233,231,21,231_21-1
O=C(NCC(O)CNC1CCC(c2ccc(O)cc2)C1O)N1CCCCC1,0,2,1,-9.00507,-9.00507,-9.00507,0.0,-9.00507,0.0,12507,O=C(NCC(O)CNC1CCC(c2ccc(O)cc2)C1O)N1CCCCC1,195,199,195,27,195_27-5
O=C(CCCN1CC(O)C(c2ccc(O)cc2)C1)NCc1ccc2c(c1)OCO2,0,2,1,-9.00273,-9.00273,-9.00273,0.0,-9.00273,0.0,18337,O=C(CCCN1CC(O)C(c2ccc(O)cc2)C1)NCc1ccc2c(c1)OCO2,286,303,286,33,286_33-2
O=C(CNCCNC1NCCC(c2ccc(O)cc2)C1O)Nc1ccccc1,0,3,1,-8.99774,-8.99774,-8.99774,0.0,-8.99774,0.0,15271,O=C(CNCCNC1NCCC(c2ccc(O)cc2)C1O)Nc1ccccc1,238,281,238,39,238_39-2
Oc1ccc(CCNCC2CC3C(c4ccc(O)cc4)CN3C2)cc1,0,2,1,-8.99171,-8.99171,-8.99171,0.0,-8.99171,0.0,8774,Oc1ccc(CCNCC2CC3C(c4ccc(O)cc4)CN3C2)cc1,137,143,137,6,137_6-2
Oc1cccc(C2NCC(NCCCc3c[nH]c4cc(O)ccc34)C2O)c1,0,2,1,-8.98647,-8.98647,-8.98647,0.0,-8.98647,0.0,12445,Oc1cccc(C2NCC(NCCCc3c[nH]c4cc(O)ccc34)C2O)c1,194,199,194,29,194_29-15
O=C(CNCC1CCNC(c2ccc(O)cc2)C1O)Nc1ccccc1,0,2,1,-8.98281,-8.98281,-8.98281,0.0,-8.98281,0.0,15299,O=C(CNCC1CCNC(c2ccc(O)cc2)C1O)Nc1ccccc1,239,243,239,3,239_3-8
O=C(CCNC1NCCC(c2ccoc2)C1O)N1CCCc2ccccc2C1,0,2,1,-8.98172,-8.98172,-8.98172,0.0,-8.98172,0.0,18557,O=C(CCNC1NCCC(c2ccoc2)C1O)N1CCCc2ccccc2C1,289,305,289,61,289_61-8
O=C(CNC1CCC(c2ccc(O)cc2)C1O)OCc1ccc2c(c1)OCCO2,0,2,1,-8.98168,-8.98168,-8.98168,0.0,-8.98168,0.0,12063,O=C(CNC1CCC(c2ccc(O)cc2)C1O)OCc1ccc2c(c1)OCCO2,188,190,188,31,188_31-7
NC(=O)c1ccc(NC(=O)CCNC2CCCC(c3ccc(O)cc3)C2O)cc1,0,2,1,-8.98126,-8.98126,-8.98126,0.0,-8.98126,0.0,15965,NC(=O)c1ccc(NC(=O)CCNC2CCCC(c3ccc(O)cc3)C2O)cc1,249,263,249,29,249_29-6
O=C(CNCC1CNCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCO2,0,3,1,-8.98091,-8.98091,-8.98091,0.0,-8.98091,0.0,14523,O=C(CNCC1CNCC(c2ccc(O)cc2)C1O)Nc1ccc2c(c1)OCO2,226,229,226,59,226_59-3
Oc1ccc(C2CCCC(CNCCc3ccc4c(c3)OCO4)C2O)cc1,0,3,1,-8.98074,-8.98074,-8.98074,0.0,-8.98074,0.0,10400,Oc1ccc(C2CCCC(CNCCc3ccc4c(c3)OCO4)C2O)cc1,162,225,162,32,162_32-6
Oc1ccc(C2CCC(NCC=Cc3ccc4c(c3)OCO4)C2O)cc1,0,4,1,-8.98012,-8.98012,-8.98012,0.0,-8.98012,0.0,12240,Oc1ccc(C2CCC(NCC=Cc3ccc4c(c3)OCO4)C2O)cc1,191,199,191,16,191_16-3
Oc1ccc(CCc2cc(O)ccc2C2NCC(O)C2O)cc1,0,3,1,-8.97924,-8.97924,-8.97924,0.0,-8.97924,0.0,7079,Oc1ccc(CCc2cc(O)ccc2C2NCC(O)C2O)cc1,110,136,110,39,110_39-2
Oc1ccc(C2CCN(CCC3CC(O)CN3)CC2)cc1,0,2,1,-8.97858,-8.97858,-8.97858,0.0,-8.97858,0.0,9665,Oc1ccc(C2CCN(CCC3CC(O)CN3)CC2)cc1,151,154,151,1,151_1-7
Oc1ccc(C2CCC(CNCCNc3ccc4c(c3)CNCC4)C2O)cc1,0,2,1,-8.97222,-8.97222,-8.97222,0.0,-8.97222,0.0,14447,Oc1ccc(C2CCC(CNCCNc3ccc4c(c3)CNCC4)C2O)cc1,225,226,225,47,225_47-4
Oc1ccc(C2CCC(NCCc3ccc4ccoc4c3)C2O)cc1,0,2,1,-8.97096,-8.97096,-8.97096,0.0,-8.97096,0.0,17294,Oc1ccc(C2CCC(NCCc3ccc4ccoc4c3)C2O)cc1,270,280,270,14,270_14-7
Oc1ccc(CC=CCNC2CCC(c3ccc(O)cc3)C2O)cc1,0,3,1,-8.96991,-8.96991,-8.96991,0.0,-8.96991,0.0,11745,Oc1ccc(CC=CCNC2CCC(c3ccc(O)cc3)C2O)cc1,183,248,183,33,183_33-5
Oc1ccc(C2CCC(NCCc3ccc4c(c3)OCCO4)C2O)cc1,0,2,1,-8.96451,-8.96451,-8.96451,0.0,-8.96451,0.0,12252,Oc1ccc(C2CCC(NCCc3ccc4c(c3)OCCO4)C2O)cc1,191,198,191,28,191_28-7
Oc1ccc(C2CNCC(CCNCc3cccc4ccccc34)C2O)cc1,0,4,1,-8.96145,-8.96145,-8.96145,0.0,-8.96145,0.0,13746,Oc1ccc(C2CNCC(CCNCc3cccc4ccccc34)C2O)cc1,214,219,214,50,214_50-7
O=C(NCCNC1CCC(c2ccc(O)cc2)C1O)c1ccc2c(c1)COC2,0,2,1,-8.96003,-8.96003,-8.96003,0.0,-8.96003,0.0,11279,O=C(NCCNC1CCC(c2ccc(O)cc2)C1O)c1ccc2c(c1)COC2,176,180,176,15,176_15-6
Oc1ccc(CNCCCC2CNCC(c3ccc(O)cc3)C2O)cc1,0,2,1,-8.95899,-8.95899,-8.95899,0.0,-8.95899,0.0,14968,Oc1ccc(CNCCCC2CNCC(c3ccc(O)cc3)C2O)cc1,233,246,233,56,233_56-8
Oc1ccc(C2CCNC(NCCc3ccc4ccoc4c3)C2O)cc1,0,4,1,-8.95694,-8.95694,-8.95694,0.0,-8.95694,0.0,16730,Oc1ccc(C2CCNC(NCCc3ccc4ccoc4c3)C2O)cc1,261,272,261,26,261_26-7
O=C(CNCCC1CCC(c2ccc(O)cc2)C1O)Nc1cccc2ccccc12,0,2,1,-8.95684,-8.95684,-8.95684,0.0,-8.95684,0.0,13557,O=C(CNCCC1CCC(c2ccc(O)cc2)C1O)Nc1cccc2ccccc12,211,212,211,53,211_53-3
Oc1ccc(C2CCC(CCCNCc3ccc4ncccc4c3)C2O)cc1,0,3,1,-8.9552,-8.9552,-8.9552,0.0,-8.9552,0.0,16028,Oc1ccc(C2CCC(CCCNCc3ccc4ncccc4c3)C2O)cc1,250,259,250,28,250_28-1
NC(=O)c1ccc(C2CCC(CCCNCc3ccco3)C2O)cc1,0,2,1,-8.95346,-8.95346,-8.95346,0.0,-8.95346,0.0,16798,NC(=O)c1ccc(C2CCC(CCCNCc3ccco3)C2O)cc1,262,273,262,30,262_30-7
Oc1ccc(C2CC(NCC=Cc3ccc4c(c3)OCCO4)C2O)cc1,0,2,1,-8.95173,-8.95173,-8.95173,0.0,-8.95173,0.0,12379,Oc1ccc(C2CC(NCC=Cc3ccc4c(c3)OCCO4)C2O)cc1,193,194,193,27,193_27-4
