population,source_row,input_smiles,canonical_isomeric_smiles,canonical_formal_charge,docking_score,step,batch_idx,task,model,PPS_best_variant
PPS,116,COC1CCC2(CC1)CCN(c1ccc(-c3cc(F)cc(F)c3)nn1)C(=O)O2,COC1CCC2(CC1)CCN(c1ccc(-c3cc(F)cc(F)c3)nn1)C(=O)O2,0,-7.69619,1,52,PPS_tester_run_2,RNN,1_52-2
PPS,117,CC#CC=CCN(C)Cc1ccc(C[n+]2c(C)cc(C)cc2C)cc1,CC#CC=CCN(C)Cc1ccc(C[n+]2c(C)cc(C)cc2C)cc1,1,-7.55768,1,53,PPS_tester_run_2,RNN,1_53-4
PPS,118,CCN(C(=O)Cc1c(C)cc(C)cc1C)c1ccc2nc(N)nc(N)c2c1,CCN(C(=O)Cc1c(C)cc(C)cc1C)c1ccc2nc(N)nc(N)c2c1,0,-6.87552,1,54,PPS_tester_run_2,RNN,1_54-1
PPS,119,COC(=O)c1ncn(-c2ccc(Br)cc2)c1-c1ccc(O)cc1,COC(=O)c1ncn(-c2ccc(Br)cc2)c1-c1ccc(O)cc1,0,-5.78372,1,55,PPS_tester_run_2,RNN,1_55-1
PPS,120,Cc1ccc(-c2cnc(CC(=O)N3CCCC3C(=O)N3CCCC3C(N)=O)s2)cc1C,Cc1ccc(-c2cnc(CC(=O)N3CCCC3C(=O)N3CCCC3C(N)=O)s2)cc1C,0,-8.98842,1,56,PPS_tester_run_2,RNN,1_56-4
PPS,121,CCCOC1c2sccc2NC(=O)C1C(=O)c1ccc(OC(=O)C(C)C)cc1,CCCOC1c2sccc2NC(=O)C1C(=O)c1ccc(OC(=O)C(C)C)cc1,0,-5.44237,1,57,PPS_tester_run_2,RNN,1_57-3
PPS,122,O=C(O)CCCn1c(N2CCOCC2)nc2c(cnn3cccc23)c1=O,O=C(O)CCCn1c(N2CCOCC2)nc2c(cnn3cccc23)c1=O,0,-3.3828,1,58,PPS_tester_run_2,RNN,1_58-1
PPS,123,Cc1ncccc1Nc1ncc(F)c(C2(C)CN3CC2CCOC2(CCC2)OC3=O)n1,Cc1ncccc1Nc1ncc(F)c(C2(C)CN3CC2CCOC2(CCC2)OC3=O)n1,0,-5.50161,1,59,PPS_tester_run_2,RNN,1_59-1
PPS,124,COc1ccc(N2CCC(NS(=O)(=O)Cc3ccccc3)C2=O)cc1,COc1ccc(N2CCC(NS(=O)(=O)Cc3ccccc3)C2=O)cc1,0,-8.89977,1,60,PPS_tester_run_2,RNN,1_60-1
PPS,125,CC(C)NCCNC(=O)CCCCn1c(=O)oc2ccccc2c1=N,CC(C)NCCNC(=O)CCCCn1c(=O)oc2ccccc2c1=N,0,-8.20784,1,61,PPS_tester_run_2,RNN,1_61-1
PPS,126,CN(C)C(=O)c1cc2cc(Nc3nccc(-c4csc(CO)n4)n3)cc(Cl)c2[nH]1,CN(C)C(=O)c1cc2cc(Nc3nccc(-c4csc(CO)n4)n3)cc(Cl)c2[nH]1,0,-8.14484,1,62,PPS_tester_run_2,RNN,1_62-1
PPS,127,Cc1cc(C)[n+](Cc2ccc(CCn3cnc4c3c(=O)n(C)c(=O)n4C)o2)c(C)c1,Cc1cc(C)[n+](Cc2ccc(CCn3cnc4c3c(=O)n(C)c(=O)n4C)o2)c(C)c1,1,-6.75458,1,63,PPS_tester_run_2,RNN,1_63-1
PPS,128,COC(=O)C1CC12Oc1ccc(NC(=O)Cn3c(=O)c(Cl)cc4ccccc43)cc1C=CC1=C(C=C3CCN2C(=O)C3)NC(=O)C1,COC(=O)C1CC12Oc1ccc(NC(=O)Cn3c(=O)c(Cl)cc4ccccc43)cc1C=CC1=C(C=C3CCN2C(=O)C3)NC(=O)C1,0,-5.15515,2,0,PPS_tester_run_2,RNN,2_0-2
PPS,129,CNc1c(C#N)c(C)cn1-c1c(F)cc2n(c1=O)CCN(CCc1c(C)cc(C)nc1C)C2=O,CNc1c(C#N)c(C)cn1-c1c(F)cc2n(c1=O)CCN(CCc1c(C)cc(C)nc1C)C2=O,0,-5.93452,2,1,PPS_tester_run_2,RNN,2_1-1
PPS,130,COC(=O)c1sc(NC(=O)C(C)N(C)C)nc1C(=O)OCc1nc2ccccc2s1,COC(=O)c1sc(NC(=O)C(C)N(C)C)nc1C(=O)OCc1nc2ccccc2s1,0,-6.73308,2,2,PPS_tester_run_2,RNN,2_2-1
PPS,131,CNC(=O)C1(c2ccccc2)CCC2CCC(C1)N2CCC(O)c1ccc(OC)cc1,CNC(=O)C1(c2ccccc2)CCC2CCC(C1)N2CCC(O)c1ccc(OC)cc1,0,-7.2906,2,3,PPS_tester_run_2,RNN,2_3-2
PPS,132,COCc1ccc(Cl)cc1CNC1Cc2cnc(OC)c(Br)c2C1,COCc1ccc(Cl)cc1CNC1Cc2cnc(OC)c(Br)c2C1,0,-6.26755,2,4,PPS_tester_run_2,RNN,2_4-1
PPS,134,COc1ccc(-c2cc(C(=O)NCc3cc(F)c(OC)c(F)c3)cc(C(=O)NCc3ccn(C)n3)c2)cn1,COc1ccc(-c2cc(C(=O)NCc3cc(F)c(OC)c(F)c3)cc(C(=O)NCc3ccn(C)n3)c2)cn1,0,-7.85027,2,6,PPS_tester_run_2,RNN,2_6-1
PPS,135,COc1ccc(NC(=O)c2cc(-c3cccc(F)c3)on2)cc1OC,COc1ccc(NC(=O)c2cc(-c3cccc(F)c3)on2)cc1OC,0,-7.9713,2,7,PPS_tester_run_2,RNN,2_7-1
PPS,136,Cc1cc(Oc2ccc(C(=O)NCCS(N)(=O)=O)cc2)ccc1F,Cc1cc(Oc2ccc(C(=O)NCCS(N)(=O)=O)cc2)ccc1F,0,-8.34022,2,8,PPS_tester_run_2,RNN,2_8-1
PPS,137,C=CCN1CCc2cc(Br)cc(CN(C(C)=O)C(=O)c3ccc(O)c(OC)c3)c21,C=CCN1CCc2cc(Br)cc(CN(C(C)=O)C(=O)c3ccc(O)c(OC)c3)c21,0,-5.01903,2,9,PPS_tester_run_2,RNN,2_9-1
PPS,139,N#CCCN(C(=O)Nc1ccccn1)C1CCN(C(=O)Nc2ccccc2)CC1,N#CCCN(C(=O)Nc1ccccn1)C1CCN(C(=O)Nc2ccccc2)CC1,0,-9.07084,2,11,PPS_tester_run_2,RNN,2_11-1
PPS,140,CCCNc1nc(SC)nc2c(NCC)cc(C)nc12,CCCNc1nc(SC)nc2c(NCC)cc(C)nc12,0,-3.85236,2,12,PPS_tester_run_2,RNN,2_12-1
PPS,141,O=C(O)C1CCCN1C(=O)C1(O)CCCc2ccccc21,O=C(O)C1CCCN1C(=O)C1(O)CCCc2ccccc21,0,-7.04156,2,13,PPS_tester_run_2,RNN,2_13-1
PPS,143,C=CCOc1ccc(Sc2ccn(CC)c(=O)n2)c(NC(=O)c2cccc(C)c2)c1,C=CCOc1ccc(Sc2ccn(CC)c(=O)n2)c(NC(=O)c2cccc(C)c2)c1,0,-7.14904,2,15,PPS_tester_run_2,RNN,2_15-1
PPS,144,CC(C)CCN1CCC(C2CC2)Nc2ncnc3c2ncn3C(=O)C1,CC(C)CCN1CCC(C2CC2)Nc2ncnc3c2ncn3C(=O)C1,0,-5.95983,2,16,PPS_tester_run_2,RNN,2_16-2
PPS,145,COc1cc(Cl)ccc1N1CCN(C(=O)CSc2n[nH]c(C)n2)CC1,COc1cc(Cl)ccc1N1CCN(C(=O)CSc2n[nH]c(C)n2)CC1,0,-7.22623,2,17,PPS_tester_run_2,RNN,2_17-2
PPS,147,O=[N+]([O-])C1=C2OCC3C4CCC(C=CC=C1)N(CC4=Cc1ccc(O)cc1)OC23,O=[N+]([O-])C1=C2OCC3C4CCC(C=CC=C1)N(CC4=Cc1ccc(O)cc1)OC23,0,-6.04618,2,19,PPS_tester_run_2,RNN,2_19-3
PPS,148,CC(=Cc1ccccc1Cl)C1=NCCN1,CC(=Cc1ccccc1Cl)C1=NCCN1,0,-6.09348,2,20,PPS_tester_run_2,RNN,2_20-1
PPS,149,CCCc1nn(C)c2ncc(Cc3cccc(C)c3CNC)nc12,CCCc1nn(C)c2ncc(Cc3cccc(C)c3CNC)nc12,0,-5.63647,2,21,PPS_tester_run_2,RNN,2_21-1
PPS,150,CCS(=O)(=O)c1cc(N)c(Cl)cc1S(=O)(=O)NCc1ccc2c(c1)OCO2,CCS(=O)(=O)c1cc(N)c(Cl)cc1S(=O)(=O)NCc1ccc2c(c1)OCO2,0,-3.49079,2,22,PPS_tester_run_2,RNN,2_22-1
PPS,151,CC(C)CC(=O)NC1=C(C#N)C(=O)CS1,CC(C)CC(=O)NC1=C(C#N)C(=O)CS1,0,-6.00091,2,23,PPS_tester_run_2,RNN,2_23-1
PPS,152,CCOc1ccc(C(=O)Nc2ccc(C3CCCNC3)cc2)nc1,CCOc1ccc(C(=O)Nc2ccc(C3CCCNC3)cc2)nc1,0,-7.48464,2,24,PPS_tester_run_2,RNN,2_24-2
PPS,153,Nc1ncnc2c1ncn2C(=O)NCc1ccc(C(F)(F)F)cc1,Nc1ncnc2c1ncn2C(=O)NCc1ccc(C(F)(F)F)cc1,0,-8.7111,2,25,PPS_tester_run_2,RNN,2_25-1
PPS,154,Cn1c(=O)c(Oc2ccc(Cl)cc2OCc2c(F)cccc2Cl)nc2ccc(-c3nnn[nH]3)cc21,Cn1c(=O)c(Oc2ccc(Cl)cc2OCc2c(F)cccc2Cl)nc2ccc(-c3nnn[nH]3)cc21,0,-4.56624,2,26,PPS_tester_run_2,RNN,2_26-1
PPS,155,CCSc1nnc(CNC(=O)c2nc3ccccc3s2)n1C,CCSc1nnc(CNC(=O)c2nc3ccccc3s2)n1C,0,-7.75475,2,27,PPS_tester_run_2,RNN,2_27-1
PPS,156,CN1CC(C=C(O)CC(=O)c2ccc(F)cc2)C2CCC1C(O)C2,CN1CC(C=C(O)CC(=O)c2ccc(F)cc2)C2CCC1C(O)C2,0,-8.82458,2,28,PPS_tester_run_2,RNN,2_28-6
PPS,157,CN(C)Cc1cc(F)ccc1Oc1ccc(CCC(=O)O)cc1,CN(C)Cc1cc(F)ccc1Oc1ccc(CCC(=O)O)cc1,0,-5.75624,2,29,PPS_tester_run_2,RNN,2_29-1
PPS,158,CCCN(C(=O)Nc1nc(C)cs1)C1CCN(S(C)(=O)=O)CC1,CCCN(C(=O)Nc1nc(C)cs1)C1CCN(S(C)(=O)=O)CC1,0,-5.69519,2,30,PPS_tester_run_2,RNN,2_30-1
PPS,159,CCCc1cc(=O)oc2c(Cl)cc(C(C)(C)CC)c(O)c12,CCCc1cc(=O)oc2c(Cl)cc(C(C)(C)CC)c(O)c12,0,-6.23116,2,31,PPS_tester_run_2,RNN,2_31-1
PPS,160,COc1cc2c(cc1OC)C(=O)N1CCNCC1C2,COc1cc2c(cc1OC)C(=O)N1CCNCC1C2,0,-7.90656,2,32,PPS_tester_run_2,RNN,2_32-1
PPS,161,COC(=O)c1ccc(-c2ccc(C(C)(C)C)cc2C#N)cc1O,COC(=O)c1ccc(-c2ccc(C(C)(C)C)cc2C#N)cc1O,0,-7.21837,2,33,PPS_tester_run_2,RNN,2_33-1
PPS,162,Cc1cccc(C(=CCC(N)C(=O)O)C(=O)Nc2ccccc2)c1,Cc1cccc(C(=CCC(N)C(=O)O)C(=O)Nc2ccccc2)c1,0,-7.9846,2,34,PPS_tester_run_2,RNN,2_34-4
PPS,164,Clc1ccccc1-c1nc2cnccn2c1C1CC1,Clc1ccccc1-c1nc2cnccn2c1C1CC1,0,-5.87657,2,36,PPS_tester_run_2,RNN,2_36-1
PPS,165,CCOC(=O)C(NC(=O)Nc1cccc(-c2nc(C)oc2C)c1)C(C)C,CCOC(=O)C(NC(=O)Nc1cccc(-c2nc(C)oc2C)c1)C(C)C,0,-6.44793,2,37,PPS_tester_run_2,RNN,2_37-2
PPS,166,CC1CCN(Cc2ccc(C(=CCCCN)c3ccc(F)cc3)cc2)C1,CC1CCN(Cc2ccc(C(=CCCCN)c3ccc(F)cc3)cc2)C1,0,-8.60985,2,38,PPS_tester_run_2,RNN,2_38-7
PPS,167,CN(C)CC(=O)N1CCC(Nc2ccc(C#N)nc2N2CCC(Oc3cc(F)ccc3F)CC2)C1,CN(C)CC(=O)N1CCC(Nc2ccc(C#N)nc2N2CCC(Oc3cc(F)ccc3F)CC2)C1,0,-8.0162,2,39,PPS_tester_run_2,RNN,2_39-1
PPS,168,COc1ccc(C(F)(F)F)c(C2CC(=O)NC(C)=C2C(=O)OC(C)C)c1,COc1ccc(C(F)(F)F)c(C2CC(=O)NC(C)=C2C(=O)OC(C)C)c1,0,-4.59861,2,40,PPS_tester_run_2,RNN,2_40-2
PPS,169,CONC1CCc2c1c(Cc1ccc(OC)cc1)c1ccccc1c2C(N)=O,CONC1CCc2c1c(Cc1ccc(OC)cc1)c1ccccc1c2C(N)=O,0,-6.13152,2,41,PPS_tester_run_2,RNN,2_41-1
PPS,170,CC(C)(C)c1cccc(SCCC(=O)NO)c1,CC(C)(C)c1cccc(SCCC(=O)NO)c1,0,-7.57435,2,42,PPS_tester_run_2,RNN,2_42-1
PPS,172,CC(C)(C)C(=O)OC(C(=O)N1CCCC1C(=O)O)c1ccccc1,CC(C)(C)C(=O)OC(C(=O)N1CCCC1C(=O)O)c1ccccc1,0,-5.91819,2,44,PPS_tester_run_2,RNN,2_44-2
PPS,173,CC1CC(c2ccccc2)n2cccc2S1,CC1CC(c2ccccc2)n2cccc2S1,0,-6.29593,2,45,PPS_tester_run_2,RNN,2_45-1
PPS,174,Cc1nnc(NC(=O)c2ccc3ncnc(N4CCN(C5=C(Cl)C(=O)NC5=O)CC4)c3c2)o1,Cc1nnc(NC(=O)c2ccc3ncnc(N4CCN(C5=C(Cl)C(=O)NC5=O)CC4)c3c2)o1,0,-4.77996,2,46,PPS_tester_run_2,RNN,2_46-1
PPS,175,Cc1nc2c(s1)Sc1cc(O)ccc1N=C(N1CCN(C)CC1)C2=O,Cc1nc2c(s1)Sc1cc(O)ccc1N=C(N1CCN(C)CC1)C2=O,0,-5.12637,2,47,PPS_tester_run_2,RNN,2_47-1
PPS,176,O=C(COc1ccc2c(c1)C(=O)NC2)Nc1ccc(NC(=O)c2cccc(F)c2)cc1,O=C(COc1ccc2c(c1)C(=O)NC2)Nc1ccc(NC(=O)c2cccc(F)c2)cc1,0,-8.09043,2,48,PPS_tester_run_2,RNN,2_48-1
PPS,177,COC(=O)N1CCCC(n2cc(-c3nccc(F)n3)cc3c(C(N)=O)ccc2-3)C1,COC(=O)N1CCCC(n2cc(-c3nccc(F)n3)cc3c(C(N)=O)ccc2-3)C1,0,-7.64246,2,49,PPS_tester_run_2,RNN,2_49-1
PPS,178,Cc1c(C2CCC3(C)C(=CCC3C(=O)O)C2)ccc2c1COC2=O,Cc1c(C2CCC3(C)C(=CCC3C(=O)O)C2)ccc2c1COC2=O,0,-7.46803,2,50,PPS_tester_run_2,RNN,2_50-2
PPS,179,COc1ccc(-c2cncc(-c3ccc(S(=O)(=O)O)cc3)c2)cc1,COc1ccc(-c2cncc(-c3ccc(S(=O)(=O)O)cc3)c2)cc1,0,-7.4097,2,51,PPS_tester_run_2,RNN,2_51-1
PPS,180,Nc1ccc2c(n1)C(OCCN1CCN(CCCc3ccccc3)CC1)CCC2,Nc1ccc2c(n1)C(OCCN1CCN(CCCc3ccccc3)CC1)CCC2,0,-7.33145,2,52,PPS_tester_run_2,RNN,2_52-6
PPS,181,CC1CCCN1CCCOc1ccc(-c2c[nH]cn2)cc1,CC1CCCN1CCCOc1ccc(-c2c[nH]cn2)cc1,0,-5.9267,2,53,PPS_tester_run_2,RNN,2_53-7
PPS,182,COc1cccc2c1CCCC2OC(=O)C(C)=CCN,COc1cccc2c1CCCC2OC(=O)C(C)=CCN,0,-6.54536,2,54,PPS_tester_run_2,RNN,2_54-3
PPS,183,Cn1cc(-c2n[nH]c3cnc(C4CN(C(=O)c5cccnc5)CCO4)cc23)cn1,Cn1cc(-c2n[nH]c3cnc(C4CN(C(=O)c5cccnc5)CCO4)cc23)cn1,0,-8.05139,2,55,PPS_tester_run_2,RNN,2_55-1
PPS,185,CC(CO)Nc1nc(C#N)nc2cc(F)c(N3CCN(CCO)CC3)cc12,CC(CO)Nc1nc(C#N)nc2cc(F)c(N3CCN(CCO)CC3)cc12,0,-8.7788,2,57,PPS_tester_run_2,RNN,2_57-1
PPS,186,CC1CCc2c(NC3CCN(Cc4cccc(C#N)c4)C3)ncc(C(N)=O)c2C1,CC1CCc2c(NC3CCN(Cc4cccc(C#N)c4)C3)ncc(C(N)=O)c2C1,0,-8.52059,2,58,PPS_tester_run_2,RNN,2_58-4
PPS,188,O=C(NC1CCCCCC1)C1CCN(Cc2ccc(OCCc3ccccc3)cc2)CC1,O=C(NC1CCCCCC1)C1CCN(Cc2ccc(OCCc3ccccc3)cc2)CC1,0,-8.45762,2,60,PPS_tester_run_2,RNN,2_60-2
PPS,189,O=C(CCN1Cc2cc(C(F)(F)F)ccc2C1=O)NO,O=C(CCN1Cc2cc(C(F)(F)F)ccc2C1=O)NO,0,-8.27536,2,61,PPS_tester_run_2,RNN,2_61-1
PPS,191,Cn1cc(C2=C(Nc3ccccc3)CCC2=O)c2ccccc21,Cn1cc(C2=C(Nc3ccccc3)CCC2=O)c2ccccc21,0,-7.08383,2,63,PPS_tester_run_2,RNN,2_63-1
PPS,192,O=C(O)c1cccc(C(=O)CCSCc2cccc(F)c2)c1,O=C(O)c1cccc(C(=O)CCSCc2cccc(F)c2)c1,0,-8.56686,3,0,PPS_tester_run_2,RNN,3_0-1
PPS,193,NC(Cc1cc(F)c(F)cc1F)C(=O)NC(CN1CCOCC1)C1(O)CCCCC1,NC(Cc1cc(F)c(F)cc1F)C(=O)NC(CN1CCOCC1)C1(O)CCCCC1,0,-8.7991,3,1,PPS_tester_run_2,RNN,3_1-1
PPS,194,O=C1CN=C(Nc2ccc(C(F)(F)F)cn2)C=C2CCCCN12,O=C1CN=C(Nc2ccc(C(F)(F)F)cn2)C=C2CCCCN12,0,-6.95986,3,2,PPS_tester_run_2,RNN,3_2-1
PPS,195,COc1ccc2c3c1CNC(=O)C2OC(Nc1ccc(F)cc1F)=NCC3,COc1ccc2c3c1CNC(=O)C2OC(Nc1ccc(F)cc1F)=NCC3,0,-7.54308,3,3,PPS_tester_run_2,RNN,3_3-2
PPS,196,CCOC(=O)c1cccc(NCc2cccnc2)c1C(=NO)C(F)(F)F,CCOC(=O)c1cccc(NCc2cccnc2)c1C(=NO)C(F)(F)F,0,-6.41069,3,4,PPS_tester_run_2,RNN,3_4-1
PPS,197,CC(C)CC1(COC(=O)c2nc(O)oc2C(F)(F)F)CCC1,CC(C)CC1(COC(=O)c2nc(O)oc2C(F)(F)F)CCC1,0,-6.20206,3,5,PPS_tester_run_2,RNN,3_5-1
PPS,198,Cc1c(C)c2c(Oc3cn[nH]n3)nc(C(=O)Nc3ccc(F)c(C#N)c3)cc2[nH]c1=O,Cc1c(C)c2c(Oc3cn[nH]n3)nc(C(=O)Nc3ccc(F)c(C#N)c3)cc2[nH]c1=O,0,-6.1265,3,6,PPS_tester_run_2,RNN,3_6-1
PPS,199,COC(=O)c1ccc(OC(=O)C=Cc2cccc3c2OCC(=O)N3)cc1,COC(=O)c1ccc(OC(=O)C=Cc2cccc3c2OCC(=O)N3)cc1,0,-7.29214,3,7,PPS_tester_run_2,RNN,3_7-2
PPS,200,CCCCOc1ccc2c(c1)C=CC1(CCCN1)OC2OC,CCCCOc1ccc2c(c1)C=CC1(CCCN1)OC2OC,0,-7.93009,3,8,PPS_tester_run_2,RNN,3_8-4
PPS,201,CCCc1c(C#N)cc(-c2ccccc2C)c2ncnn12,CCCc1c(C#N)cc(-c2ccccc2C)c2ncnn12,0,-6.9717,3,9,PPS_tester_run_2,RNN,3_9-1
PPS,202,CCOC(=O)CCn1c(C)c(CN2CCc3ccc(OC)cc3C2)cc(C2=NCCNC2=O)c1=O,CCOC(=O)CCn1c(C)c(CN2CCc3ccc(OC)cc3C2)cc(C2=NCCNC2=O)c1=O,0,-8.10654,3,10,PPS_tester_run_2,RNN,3_10-1
PPS,203,COc1cnc(C(=O)Nc2ccccc2)c(OC)c1OC,COc1cnc(C(=O)Nc2ccccc2)c(OC)c1OC,0,-6.31479,3,11,PPS_tester_run_2,RNN,3_11-1
PPS,204,CC1(CO)CCN(c2ccncc2NC(=O)c2nc(-c3cccc(F)c3F)sc2N)CC1O,CC1(CO)CCN(c2ccncc2NC(=O)c2nc(-c3cccc(F)c3F)sc2N)CC1O,0,-7.52034,3,12,PPS_tester_run_2,RNN,3_12-3
PPS,205,Cc1cccc(C(O)=CC=CN(C)C)c1Br,Cc1cccc(C(O)=CC=CN(C)C)c1Br,0,-5.60708,3,13,PPS_tester_run_2,RNN,3_13-2
PPS,206,CC(Nc1nccc(NCc2nc3c(N4CCOCC4)nccc3[nH]2)n1)c1ccccc1,CC(Nc1nccc(NCc2nc3c(N4CCOCC4)nccc3[nH]2)n1)c1ccccc1,0,-7.57321,3,14,PPS_tester_run_2,RNN,3_14-6
PPS,207,CCc1nc2c(N)ncnc2n1C1CCN(CCCOC)CC1,CCc1nc2c(N)ncnc2n1C1CCN(CCCOC)CC1,0,-6.75488,3,15,PPS_tester_run_2,RNN,3_15-1
PPS,208,OC1CCN(CCn2cc(-c3ccc4nccc(-c5ncccn5)c4c3)cn2)C1,OC1CCN(CCn2cc(-c3ccc4nccc(-c5ncccn5)c4c3)cn2)C1,0,-8.52615,3,16,PPS_tester_run_2,RNN,3_16-1
PPS,209,CCCn1nc(C)c(CC(=O)NCc2ccco2)c1C,CCCn1nc(C)c(CC(=O)NCc2ccco2)c1C,0,-7.7755,3,17,PPS_tester_run_2,RNN,3_17-1
PPS,210,CN(Cc1ccc(F)c(F)c1)c1ccc2c(c1)n(C)c(=O)n2C,CN(Cc1ccc(F)c(F)c1)c1ccc2c(c1)n(C)c(=O)n2C,0,-9.15045,3,18,PPS_tester_run_2,RNN,3_18-1
PPS,211,CCCOc1ccc(-c2c(N)nc(N)nc2CC)cc1C#N,CCCOc1ccc(-c2c(N)nc(N)nc2CC)cc1C#N,0,-6.37463,3,19,PPS_tester_run_2,RNN,3_19-3
PPS,212,COC(=O)C(Oc1ccccc1)c1ccccc1F,COC(=O)C(Oc1ccccc1)c1ccccc1F,0,-5.58372,3,20,PPS_tester_run_2,RNN,3_20-1
PPS,213,C=CC1CC2C(C3CC2C(F)(C(=O)O)C3)N(C)C1=O,C=CC1CC2C(C3CC2C(F)(C(=O)O)C3)N(C)C1=O,0,-7.61892,3,21,PPS_tester_run_2,RNN,3_21-7
PPS,214,CC(=O)NCCNC(=O)c1ccccc1-c1cccc([N+](=O)[O-])c1,CC(=O)NCCNC(=O)c1ccccc1-c1cccc([N+](=O)[O-])c1,0,-5.74797,3,22,PPS_tester_run_2,RNN,3_22-1
PPS,215,CCC12CCCC1C(O)Cc1ccc(O)cc12,CCC12CCCC1C(O)Cc1ccc(O)cc12,0,-7.81388,3,23,PPS_tester_run_2,RNN,3_23-5
PPS,216,COC(=O)c1cc(C(F)(F)F)cc(CCc2ccc(N3CCC3=O)cc2)n1,COC(=O)c1cc(C(F)(F)F)cc(CCc2ccc(N3CCC3=O)cc2)n1,0,-7.64686,3,24,PPS_tester_run_2,RNN,3_24-1
PPS,217,CN(CCC(N)=O)C(=O)C1C(O)C(O)CN1C(=O)c1cc(CN)ccc1CNc1cc(F)c(F)c(F)c1F,CN(CCC(N)=O)C(=O)C1C(O)C(O)CN1C(=O)c1cc(CN)ccc1CNc1cc(F)c(F)c(F)c1F,0,-10.1927,3,25,PPS_tester_run_2,RNN,3_25-4
PPS,219,CC(C)c1ccc2[nH]c(NC(=O)c3ccccc3F)nc2c1,CC(C)c1ccc2[nH]c(NC(=O)c3ccccc3F)nc2c1,0,-7.47748,3,27,PPS_tester_run_2,RNN,3_27-1
PPS,220,Cc1ccc(-c2cc(C#CC(C)(C)C)c(SCC(=O)Nc3ccon3)nc2O)cc1C,Cc1ccc(-c2cc(C#CC(C)(C)C)c(SCC(=O)Nc3ccon3)nc2O)cc1C,0,-6.59125,3,28,PPS_tester_run_2,RNN,3_28-1
PPS,221,CCOC(=O)c1ccsc1NC(=O)CSc1nnc(C)c(=O)n1C,CCOC(=O)c1ccsc1NC(=O)CSc1nnc(C)c(=O)n1C,0,-6.67255,3,29,PPS_tester_run_2,RNN,3_29-1
PPS,223,CC(=O)c1cc(C)c(Cc2cnc(N)nc2N)cc1F,CC(=O)c1cc(C)c(Cc2cnc(N)nc2N)cc1F,0,-7.32412,3,31,PPS_tester_run_2,RNN,3_31-1
PPS,224,CCCOc1ccc(-c2nnc(SCC(=O)NC(N)=O)n2C)cc1,CCCOc1ccc(-c2nnc(SCC(=O)NC(N)=O)n2C)cc1,0,-8.00989,3,32,PPS_tester_run_2,RNN,3_32-1
PPS,225,CN(CC1COCCO1)S(=O)(=O)c1ccc(C=Cc2cc(F)c(F)cc2F)cc1,CN(CC1COCCO1)S(=O)(=O)c1ccc(C=Cc2cc(F)c(F)cc2F)cc1,0,-8.04293,3,33,PPS_tester_run_2,RNN,3_33-4
PPS,226,Clc1ccc(N2CCN(CCCc3cnn4c3cnc3ccccc34)CC2)cc1,Clc1ccc(N2CCN(CCCc3cnn4c3cnc3ccccc34)CC2)cc1,0,-7.24861,3,34,PPS_tester_run_2,RNN,3_34-1
PPS,227,CCC(N)c1oc(C(CCN(C)C)C(F)(F)F)cc1C,CCC(N)c1oc(C(CCN(C)C)C(F)(F)F)cc1C,0,-6.94176,3,35,PPS_tester_run_2,RNN,3_35-2
PPS,228,CCOC(=O)c1nc(-c2cc(OC)c(OC)c(OC(F)(F)F)c2)sc1C,CCOC(=O)c1nc(-c2cc(OC)c(OC)c(OC(F)(F)F)c2)sc1C,0,-6.9319,3,36,PPS_tester_run_2,RNN,3_36-1
PPS,229,CC(=O)CN1C(=O)C(NC(=O)c2ccc(F)cc2)c2ccccc21,CC(=O)CN1C(=O)C(NC(=O)c2ccc(F)cc2)c2ccccc21,0,-7.74996,3,37,PPS_tester_run_2,RNN,3_37-2
PPS,230,Cc1c(C(=O)C(c2ccccc2)C2CCN(CCN3CCOCC3)C2)ccc2c1COC2=O,Cc1c(C(=O)C(c2ccccc2)C2CCN(CCN3CCOCC3)C2)ccc2c1COC2=O,0,-7.1161,3,38,PPS_tester_run_2,RNN,3_38-1
PPS,232,CCN1CCCC2CC1(c1cc(NC(=O)CC(N)Cc3cc(F)c(F)cc3F)ccc1F)C2=O,CCN1CCCC2CC1(c1cc(NC(=O)CC(N)Cc3cc(F)c(F)cc3F)ccc1F)C2=O,0,-9.50464,3,40,PPS_tester_run_2,RNN,3_40-2
PPS,234,Nc1nc(Oc2cccc(NC(=O)N3CCC(O)(c4ccccc4)CC3)c2)c2ccccc2n1,Nc1nc(Oc2cccc(NC(=O)N3CCC(O)(c4ccccc4)CC3)c2)c2ccccc2n1,0,-8.57865,3,42,PPS_tester_run_2,RNN,3_42-1
PPS,236,CCOC(=O)c1cccc(-n2nc(C#N)c(C)c2OCC)c1,CCOC(=O)c1cccc(-n2nc(C#N)c(C)c2OCC)c1,0,-7.2816,3,44,PPS_tester_run_2,RNN,3_44-1
PPS,237,CS(=O)(=O)c1ccc(Oc2ncc3c(n2)N(CCCN2CCOCC2)CCC(=O)N3)cc1,CS(=O)(=O)c1ccc(Oc2ncc3c(n2)N(CCCN2CCOCC2)CCC(=O)N3)cc1,0,-6.3994,3,45,PPS_tester_run_2,RNN,3_45-1
PPS,238,CC(C)c1cc(N=CC(CO)Cc2nc3ccccc3cc2Br)ccc1O,CC(C)c1cc(N=CC(CO)Cc2nc3ccccc3cc2Br)ccc1O,0,-7.67187,3,46,PPS_tester_run_2,RNN,3_46-1
