population,exclusion_reason,source_row,smiles,PPS_r_i_docking_score,PR_r_i_docking_score
PPS,invalid_flag,1812,Oc1cc(CC2C(=O)N(c3ccccc3)CC2)ccc(F)c1F,0.0,
PPS,invalid_flag,1813,[nH]1c(Cc2ccccc2)cc2c(c1)CCc1cc(C(NCCN3CCC(N)CC3)=O)ccc1-2,0.0,
PPS,invalid_flag,1824,c1c(F)c(Oc2ccc(F)cc2F)ccc2c1CCC2CNCC1CCCCN1,0.0,
PPS,invalid_flag,1831,OCC(CNC(c1cc2c(cc1CC(O)C(F)(F)F)CCc1ccccc1-2)=O,0.0,
PPS,invalid_flag,1835,N1CCC(C(c2ccc(C(N3CCC(Cc4ccccc4)CC3)CC)c2)=O)C1,0.0,
PPS,invalid_flag,1845,O=C1C(c2cc(F)ccc2)N(c2ccc3cc(C(=O)NCCc4ccc(F)cc4)ccc3o2)CCN1CCc1cc2c(cc1)OCO2,0.0,
PPS,invalid_flag,1854,c12cc(CNC(=O)C(NC(=O)Cc3ccccc3)C(F)C(=O)Nc3ccccc3)cc1cccc2,0.0,
PPS,invalid_flag,1862,c1c(Cn2cc(CCNCCC(=O)N)c3ccccc23)c2ccccc2[nH]c1,0.0,
PPS,invalid_flag,1870,FC(F)(c1ccc(C(=O)N2CCc3c(ccc(CN4CCCCCC4)c3)C2)cc1F,0.0,
PPS,invalid_flag,1879,c1(F)cc(F)c(F)c(C(NS(=O)(=O)N2Cc3ccccc3CC2)cc1F,0.0,
PPS,invalid_flag,1890,c1c(Oc2ccccc2)c(CN2CCC(CCc3ccccc3)CC2)cccc1F,0.0,
PPS,invalid_flag,1907,N1(CCc2ccc(CN3CCc4c(cc(OC)cc4)CC3)c2)CCC(O)CC1,0.0,
PPS,invalid_flag,1911,C1(F)CN(c2ccc(N3CCC(NC(=O)NCc4cc(OC)ccc4)CC3)n2)CC1c1ccc2ccccc2c1,0.0,
PPS,invalid_flag,1921,n1ccc2c(cccc2CCc1ccc2cc(CNCCN3CCCc4ccccc43)cc2c1,0.0,
PPS,invalid_flag,1926,C(Cc1c2ccccc2nc2c1CCCC2N(CCCc1ccc(F)cc1)CC1c2c(ccc(F)c2)CNC1,0.0,
PPS,invalid_flag,1929,c1(C(F)(F)F)cccc(C(Oc2ccc(CNC(=O)C3N(C(=O)Nc4ccccc4)CCC3)c2)=O)c1,0.0,
PPS,invalid_flag,1946,c1(F)ccc(CC(N2CC(Cc3cccc(F)c3)CCC2)CC(=O)N2CCN(CCc3cc4c(cc3)CC(O)CC4)CC2)ccc1F,0.0,
PPS,invalid_flag,1954,C1CCCN1c1cc2ccc(NC(NC(=O)Cc3cc(F)ccc3)C)c2cc1,0.0,
PPS,invalid_flag,1960,c1(N2CCN(S(=O)(=O)C)CC2)ccc(NC(=O)c2cc3ccccc3o2)ccc1,0.0,
PPS,invalid_flag,1978,c1(C)ccc(Cc2ccc(C(NCCC(C)(C)C)C3=CCC(Oc4ccccc4)CC3)n2)cc1,0.0,
PPS,invalid_flag,1979,O=C(c1ccc(CNC(=O)c2ccc(C(C(F)(F)F)Cc3ccccc3)cc2)ccc1F)C,0.0,
PPS,invalid_flag,1980,c1c(Cc2cc3ccc(C(NCc4ccc5ccccc5n4)=O)c3)cc2)c2c(ccc1)cccn2,0.0,
PPS,invalid_flag,1982,c1c(C(NCCc2ccc(F)cc2)=O)cc(C2CCN(CC3CC3(C(=O)N)CC2)c2ccccc2)c1,0.0,
PPS,invalid_flag,1984,c1c2ccccc2cc(C2C(C(OC(CC)C)=CC(=O)CC2)c1,0.0,
PPS,invalid_flag,1988,C12(CCN(c3c(C(Nc4ccccc4)CC3)CC1)CC(=O)N(CCC(C)C)C2,0.0,
PPS,invalid_flag,1998,c1c(F)c(F)ccc(C2C(N3C(=O)CN(CC(c4ccc5c(c4)CCCCO5)CCC3)CN2)O)c1,0.0,
PPS,invalid_flag,1999,c1c2c(ccc1)c(C=Cc1cc3c(cc1OC)cccc3)cc2CC(O)CC(=O)N,0.0,
PPS,invalid_flag,2001,CC(=CC(=O)CC(C(N1CCC(Cc2cc(F)ccc2F)CC1)=O)N(CCC#N)CC=CCC(=O)NO,0.0,
PPS,invalid_flag,2021,c1c(C2CCN(C(=O)CCc3ccc(F)cc3)CC2)cc(NCc2ccc(C(NO)=O)cc2)ccc1,0.0,
PPS,invalid_flag,2033,c12c(C(NCC(=O)N3CCCC3c3ccccc3)=O)ccc1CNC(=O)CCc1cc(F)ccc1N2,0.0,
PPS,invalid_flag,2043,c1c(C(F)(F)F)ccc(C2CN(CCc3cc4c(cc3)CCN(CCc3c4ccccc3[nH]c4)CC2)c1,0.0,
PPS,invalid_flag,2044,c1(=O)c(C2=CCC(C(=O)NCc3ccccc3)CC2)[nH]c2ccccc2n1,0.0,
PPS,invalid_flag,2055,C1C2C3(c4cc(C(F)(F)F)ccc4N1)CCN(CC(C(=O)N)(C1)C3)C2,0.0,
PPS,invalid_flag,2059,n1c(N2CC3Cc4c(cccc4)C3)CC2CCO)ccc(C2CCC(Cc3ccccc3)C2)c1,0.0,
PPS,invalid_flag,2065,c1c(F)c(Oc2ccc(NC(=O)c3cc(CCc4c5c(cccc5)[nH]c4C)cc3)ccc2)ncc1F,0.0,
PPS,invalid_flag,2071,c1ccc(C(N2CCC(N3CCC(c4cc(F)ccc5F)CC3)CC2)=O)cc1F,0.0,
PPS,invalid_flag,2074,c1c2c(ccc1)CC(C(=O)NCCc1c(C)cc(C(c3ccccc3)=O)c1)O2,0.0,
PPS,invalid_flag,2085,c1c2cc(CN(Cc3ccc(F)cc3)CC=CCSc3cc(=O)[nH]cc3)c2[nH]cc1,0.0,
PPS,invalid_flag,2090,c1cc(C(c2ccc(C(NC(c3ccc(F)cc3)=O)CC(=O)O)c2)ccc1F,0.0,
PPS,invalid_flag,2101,C1(Cc2cc(CCc3cc4c(c(F)c3)CCCN4C(=O)CC#N)CCO2)CCN(CCNC(N(CC(O)CC(O)=O)C)=O)C1,0.0,
PPS,invalid_flag,2116,c1(N2CCN(C(=O)Cc3cc(C(N4CCN(c5ccccc5)CC4)=O)CC3)CC2)ccc(F)cc1,0.0,
PPS,invalid_flag,2139,c12c(cccc1)Cc1ccc(C(NCCCc3ccccc3F)CCN2C)c1,0.0,
PPS,invalid_flag,2143,c1(C(CC2(O)CCN(CC3Cc4c(cccc4)CC3)CCC)C2)OCC)ccc(C(NCCCC)=O)cc1F,0.0,
PPS,invalid_flag,2152,c1c(C(F)(F)F)cc(C2CCC(N3CCc4c(C(N)=O)nnc-5CC4)CC3)c2)ccc1F,0.0,
PPS,invalid_flag,2153,c1c(F)cc(F)c(C2CC2CNc2cc(C(F)(F)F)ccc2)cc1NCC1CCN(CC2CCN(CC=Cc3cc(F)ccc3)CC2)CC1,0.0,
PPS,invalid_flag,2165,C1(C(N2CCC(N3CCc4ccccc4C3)CC2)=NO)Cc2ccc(F)cc2C1)C(C)(C)C,0.0,
PPS,invalid_flag,2178,C1(Cc2ccc(N3CCC(c4c5cc(F)ccc5[nH]c4)CC3)c2)CCN(CC2CCC(O)CC2)C1,0.0,
PPS,invalid_flag,2184,C1(CCc2ccc(C(N3CCN(C(CC(C(=O)NO)N)CC3)=O)C)c2)CCN(Cc2cc3cc(C#N)ccc3[nH]2)C1,0.0,
PPS,invalid_flag,2185,c1c2c(ccc1CCc1cc3c(cc1)CCN(Cc1cc(C(C#N)(CCC(=O)N)CC3)ccc1)CCC2,0.0,
PPS,invalid_flag,2212,O=C(Cc1c2cc(C(F)(F)F)ccc2n(CC(=O)N2CCC(N3CCC(c4ccc(C(C(F)(F)F)OCC4)cc3)CC2)F)cc1O)C,0.0,
PPS,invalid_flag,2237,C(CC(c1ccc2c(c1)C(C(O)Cc1cc(F)ccc1F)CC2)Cc1cc2c(cc1F)CCNCC2,0.0,
PPS,invalid_flag,2244,C12C(C(=O)OC1C(=O)N(CCOC(=O)C=Cc1ccc(C(C)(C)C)cc1)CC2C(=O)O,0.0,
PPS,invalid_flag,2246,c1c(N2CCN(CC(=O)Nc3cc(C(F)(F)F)ccc3)CC2)c2ccccc2[nH]c1C(O)=O,0.0,
PPS,invalid_flag,2249,c1(C(NC(C2CCC(NS(=O)(C(C)C)CC2)=O)C)c2c(c(F)ccc2)O)ccc(C(F)(F)F)c1,0.0,
PPS,invalid_flag,2273,c1c2c(NCc3cccc(OCC(N4Cc5c(cccc5)CC4)C)c3)cccc2)ccc1CC(C(=O)N1CCN(C(=O)C(CC)C)CC1)C,0.0,
PPS,invalid_flag,2276,[nH]1c2cc(F)c(C(F)(c3nc(C(=O)NCCN(CC)CC)ccc3)F)cc2ccc1OC,0.0,
PPS,invalid_flag,2277,n1c(N2CCC(C(NCc3ccc(F)cc3)=O)CC2)cc(C(C)C)ccc1,0.0,
PPS,invalid_flag,2288,CC(C)C(c1cc2cc(CNC(C(C(C)C)NC(=O)CC(C(N)Cc3ccc(F)cc3)=O)[nH]c2cc1)CC#N,0.0,
PPS,nonnegative_score,2290,NC(C(=O)NO)(c1ccc(C2CCc3c(F)cc(F)cc3CCN(C3CCC3)CC2)cc1)C(F)(F)F,0.0,
PPS,invalid_flag,2295,c1c2c(oc(C(=O)NCc3ccc(C4N(C(Cc5ccccc5)=O)CCCC4)n3)c2)ccc1F,0.0,
PPS,invalid_flag,2305,C1c2c(c(-c3cc(OCc4ccccc4)ccc3)CCNCC2)CC1,0.0,
PPS,invalid_flag,2318,c1c(N2CCN(c3ccccc3)CC2)c2ccc(C(=O)N)cc2oc1C(OCC)=O,0.0,
PPS,invalid_flag,2328,C1(O)C(F)CC(n2c3c(ccc(C(NC4C5N(C(=O)C6OC7COC5)CCC5)n4)cc3)=O)c2)C1,0.0,
PPS,invalid_flag,2339,C(=C(C(=O)C(C(=O)N1CC(C(=O)N2CCC(c3ccc(F)cc3)CC2)CC1)C)NCC1CCOCC1,0.0,
PPS,invalid_flag,2344,C1(Oc2ccc(C(=O)NC(CC(=O)NC3CCc4cc(C(F)(F)F)ccc43)CC)c2)CCN(CC2CCC(N)CC2)C1,0.0,
PPS,invalid_flag,2347,c1c(N2CC(C(Nc3ccc(C(C(F)(F)F)(F)F)cc3)=N)CC2)ccc(C(N2CCC(CN(C)C)CC2)=O)cc1,0.0,
PPS,invalid_flag,2361,c1(-c2ccc(C(Nc3cc(C(N4CC(C(N5CCC(F)C5)=O)CC4)=O)c(F)cc3)O)cc2)OCC(=O)Nc2ccc(F)cc2F)ccc1,0.0,
PPS,invalid_flag,2362,FC1N(CCNc2ccc3c(c2)[nH]c(C2CN(Cc4c5ccccc5[nH]c4)CC3)C2)CCO1,0.0,
PPS,invalid_flag,2370,o1c(C(=O)N2CCC(C(=O)NCCCc3ccccc3)CC2)ccc2c1cc(OC)cc2OC,0.0,
PPS,invalid_flag,2372,n1c(C(F)F)c(C(O)C2CC(F)CN2C(=O)NC2CC(F)CC2)Cc2ccc(F)cc2)cc1F,0.0,
PPS,invalid_flag,2393,Oc1ccc(C2CCN(C(=O)Cc3cc4c(ccc(OCc5ccccc5)n4)c3)CC2)cc1F,0.0,
PPS,invalid_flag,2395,c1c(F)c(F)cc(CCC(C(N2CCC(CC(N3CCc4c3cccc4)CC2)O)=O)CC#N)F,0.0,
PPS,invalid_flag,2409,c12c(ccc(C(=CC(C(=O)N3Cc4ccccc4CC3)N)c1)OCOC2,0.0,
PPS,invalid_flag,2411,o1c(Oc2ccc(C(F)(F)F)cc2)c(C(N2CCC(N3CCC(C(=O)N)CC3)CC2)=O)ccc1C#N,0.0,
PPS,invalid_flag,2414,C(c1ccc(C(NC(C(N2CCC(F)C2C(=O)N)CC2CC2)=O)CC(Cc2ccc(F)cc2F)CC)cc1F)C)CO,0.0,
PPS,invalid_flag,2417,c1c(C2C(C(=O)N3CCN(c4ccc(C(C(F)(F)F)(CC(=O)NO)CC5)cc4)CC3)C2)cccc1,0.0,
PPS,nonnegative_score,2418,COc1ccc(OC)c([SH](=O)(CC2CCCCC2)CC2CCC2C(=O)NCC#N)c1,0.0,
PPS,invalid_flag,2421,c12c(C(N(CC(=O)N)Cc3ccc(F)cc3)CC(=O)N)CCCC1)CCCC2,0.0,
PPS,invalid_flag,2430,C1(Oc2ccc(C(C(=O)N3CCC(F)CC3)CC(=O)N3CCc4ccccc4C3)c2)CCN(C(=O)CC(F)(F)F)C1,0.0,
PPS,invalid_flag,2433,c1c(C(F)(F)F)cc(CN2CCC(C(C(=O)NCC(c3cc(F)c4c5ccccc5[nH]c4)CC3)O)O)c2)cc1F,0.0,
PPS,invalid_flag,2445,FC(F)(F)C(Oc1cc(C(N2CCC(C(=O)NC3CN(C(=O)C2c4c(C)cccc4)CC3)CC2)=O)ccc1)C,0.0,
PPS,invalid_flag,2448,c1c(CC(=O)N2CCC(CNc3cccc(N4CCN(C(C(O)Cc5ccccc5)O)CC4)C3)CC#N)cc2)cccc1F,0.0,
PPS,invalid_flag,2451,c1c(Oc2ccc(NC(C(c3ccc(OCC(F)(F)F)cc3)O)CCCO)c2)cccc1CN(C)C,0.0,
PPS,invalid_flag,2454,O(CCc1c2c(ccc1)CC(C(NCCc1cc(OC)ccc1)CO2)CC1CC1c1ccccc1,0.0,
PPS,invalid_flag,2466,CC(C)CCc1c(C(=O)N2CCC(c3c4c(cccc4)[nH]c3)CC2)[nH]c2ccc(C(=O)N)cc2)cc1,0.0,
PPS,invalid_flag,2468,[N+]([O-])(c1c(C(C(c2ccc(C(C=CC(C(=O)NC)O)NC(C(C)(C)C)C)cc2)=O)C)ccc1OC)=O,0.0,
PPS,nonnegative_score,2471,CCN1C(=O)CCc2ccc3ccc(N4CCN(CC=Cc5cccc(F)c5)CC4)cc3c21,0.0,
PPS,invalid_flag,2478,C1CCOCCN1Cc1c2c(c(NC(=O)N)ccc2)[nH]c1)C1CN(C(=O)CN(c2ccccc2)C)CC1,0.0,
PPS,invalid_flag,2483,c1(C2CC2CN(C(CCc2cc3c(cc2)OCCO3)=O)[nH]c2ccc(F)cc12,0.0,
PPS,invalid_flag,2489,C1(NC(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)=O)CCc(c2cc(C(=O)N3CCN(CCc4cc(F)ccc5OC)CC4)cc3cc2)C1,0.0,
PPS,invalid_flag,2493,C1(C(c2cc(F)ccc2F)=CC=CC(=O)N(CCC(c2cc(F)ccc2)O)CCCC1,0.0,
PPS,invalid_flag,2509,Cc1cc(CNC(C(C(C(C(F)(F)F)NC(C(Cc2ccccc2)C)O)=N)F)ccc1OC,0.0,
PPS,invalid_flag,2522,n1(CCC(=O)N)c(NCC2CCN(c3cccc(C(F)(F)F)c3)CC2)ccc1C(C(=O)N(C)CC(=O)N1CC(N)CC1,0.0,
PPS,invalid_flag,2530,c1c(C2CCN(C(=O)CC(NCC(=O)Nc3c(C(OC)=O)cccc3)O)CC2)ccc(OCc2ccccc2)cc1F,0.0,
PPS,invalid_flag,2532,O1CCN(CCc2cc3c(c(N4CCC(c5ccccc5)CC4)OCCC3)cc2)CC1,0.0,
PPS,invalid_flag,2533,OC(Cc1ccc(C(N2CCc3ccc(CNC(c4cc5ncccc5[nH]4)CC3)=O)c2)cc1)=O,0.0,
PPS,invalid_flag,2539,O1CC2(CCN(Cc3cccc(C(=O)NC(c4cc(F)cc(F)c4)CC#N)CC3)CC2)OCC1,0.0,
PPS,invalid_flag,2541,OCCc1c(C#N)ccc(C(=O)CC2c3c(C(N)=O)c(CCC(F)(F)F)cc3CNC2)c1,0.0,
PPS,invalid_flag,2543,n1c(C(=O)NCc2ccc(F)cc2)[nH]c2cc(C)c(CNC(NC(C3(O)CCCN3CCCC(F)(F)F)C(=O)C#N)c1)C2,0.0,
PPS,invalid_flag,2573,n1(CCOc2c3ccccc3ccc2)ccc(CN2CCC(N(C)C(=O)Cc3ccc(C(F)F)cc3)CC2)cc1,0.0,
PPS,invalid_flag,2576,O=C(C(C(F)(F)F)(CCNC(=O)C(Cc1ccc(N)cc1)N)Cc1cc(C(F)(F)F)ccc1F,0.0,
PPS,invalid_flag,2578,c1c(-c2cc(C(NCC(c3cccc(C(F)(F)F)c3)O)C)[nH]c3c2c(=O)n(C)cc3)cc(F)c(N2CCN(C)CC2)c1,0.0,
PPS,invalid_flag,2579,c12cc(N(CCc3cccc(NC(=O)c4cc(F)ccc4)c3)CCC)cc1CCC(=O)N2C,0.0,
PPS,invalid_flag,2581,OC(C(NCC(NC1CC(c2cc(F)ccc2)CC1)c1ccc(F)cc1)=O,0.0,
PPS,invalid_flag,2583,c1(C(=O)NCc2ccc(C(=O)NCC(C3CCN(C(C(C)(C)C)(O)CC3)O)cc2)ccc(OC)cc1F,0.0,
PPS,invalid_flag,2584,c1(C(F)(F)F)cc(C(NCCc2ccc(F)cc2F)=O)c(C(N2CC3C(CN2C(=O)Cc2cc4c(cccc4)[nH]3)C3)CC2)O)ccc1F,0.0,
PPS,invalid_flag,2589,c1c(C(C(=O)N2CC(F)CC2CNC(=O)c2cc(F)cc(F)c2)cc2[nH]c(C(C)C)nc12)CC1CC1C(N1CCC(CN)(O)CC1)=O,0.0,
PPS,invalid_flag,2593,C(C(C(N(C1CCC(N2CCN(c3c4c(cccc4)[nH]c3)CC2)CC1)=O)C(Cc1cc2cc(F)ccc2[nH]1)N)C#N,0.0,
PPS,invalid_flag,2598,c12c(c(C(=O)NCC(c3cc(C(F)(F)F)ccc3)C)cc1)CC(C(Nc1c(C(N)=O)cccc1)=O)C2,0.0,
PPS,invalid_flag,2599,n1(CC(=O)Nc2ccc(OCC(=O)N3CCc4c(cccc4)C3)cc2)ccc(C(=O)NC2CC2)cc1F,0.0,
PPS,invalid_flag,2602,c1(C(=O)N2CCC(O)C2CC(c2ccc(F)cc2)O)CCc2cc(F)ccc21,0.0,
PPS,nonnegative_score,2606,CC(NC(=O)c1ccc(N[SH](=O)(CO)c2ccc3c(c2)CC(C(=O)O)CC3)cc1)c1ccccc1,0.0,
PPS,invalid_flag,2624,c1c2c(ccc1NC(=O)CC(c1cc3c(cc1)OCc3cc(C(=O)N)ccc2)CN,0.0,
PPS,invalid_flag,2626,c1ccc(C2CN(C(NCc3cc(CCc4cc(C(NC(C)C)=O)ccc4)O)ccc3F)CC2)cc1,0.0,
PPS,invalid_flag,2632,C(c1c(C(F)(F)F)cccc1)Cn1ccc2c(cc(-c3ccc(C(NO)=O)cc3)cc2)c1,0.0,
PPS,invalid_flag,2635,c1c2cc(C(NC3CC(=O)N(c4cc(C(F)(F)F)ccc4)C3)Cc3ccc(F)cc3CO2)n(CC)c1,0.0,
PPS,invalid_flag,2642,C1(c2ccc(NC(=O)c3ccc(C(F)(F)F)cc3)cc2OC)CCN(CC2CNC(=O)C(Cc3cc(C(F)(F)F)ccc3)O)CC2)C1,0.0,
PPS,invalid_flag,2654,c1(C(F)(F)F)ccc2c(Cc3ccc(C(NCC(NC(CC)c4ccccc4)=O)C(N)=N3)ccc2)n1,0.0,
PPS,invalid_flag,2661,CC(C(=O)NCCc1ccc(C(C(NCC(N2CC(F)CC2)=O)C)cc1)C,0.0,
PPS,invalid_flag,2673,c1(C(NC(=O)C2CN(Cc3cc4c(cccc4)[nH]3)CC2)C)c2c(ccc1)OCC(N(CC(c1cc(C(F)(F)F)ccc1)O)C2,0.0,
PPS,invalid_flag,2695,C(c1c(=O)oc2c(ccc(C(=O)NCc3cc(F)c(F)cc3F)c2)cc1)CC1CCCN(Cc2cccc(OC)c2)C1,0.0,
PPS,invalid_flag,2719,O1c2ccc(CNC(c3ccc(CNC(=O)C4C(=O)NCCC4)cc3)OCC2)ccc1OCc1ccc(C(F)(F)F)cc1,0.0,
PPS,invalid_flag,2728,Cn1cc(C(=O)N2CC(c3c(C(F)(F)F)ccc(F)c3)CC2)cc(C(NCc2ccc(C(F)(F)F)cc2)=O)c1,0.0,
PPS,invalid_flag,2739,NC(=O)CCC(=O)N1C(C#N)CC(F)C1)CC(O)C(=O)N1CC(F)C(N2Cc3ccccc3CC2)CC1,0.0,
PPS,invalid_flag,2741,C(Cc1cc(C(F)(F)F)ccc1)(C(=O)N1CC(C(=O)NCC(=O)N2CCC(C(=O)N)CC2)C1,0.0,
PPS,invalid_flag,2746,C(OC(=O)c1c2c(ccc1)c1ccccc1n2CC(=O)NC1CN(CC(O)C(Cc2ccc(F)cc2F)O)CC1C(=O)N1CCC(c2ccc(F)cc2F)C1,0.0,
PPS,invalid_flag,2748,C12C(C(=O)N(CCc3cc4c(cc3)OCC(Cc3c1cccc4)O3)CCCc1cc(C(F)(F)F)ccc1F,0.0,
PPS,invalid_flag,2756,C(C1CC(F)CN1C(=O)Cc1ccc(C2CC(C(=NON3CC(F)CC3)N)CC2C(N2CC(F)CC2C#N)N)c1)#N,0.0,
PPS,invalid_flag,2761,C1(NC(c2cc3ccc(NC(=O)CN(C)Cc4ccc(N)cc4)oc3cc2)=O)Cc2ccccc2C1,0.0,
PPS,invalid_flag,2765,O(C(=O)C1(CC(=O)N2CC(C(=O)O)CC2C(=O)N2CCN(c3cc(C(F)(F)F)ccc3)CC2)CC2CN(C(=O)c3cc4ccccc4[nH]c3=O)CC2)C1)CC#N,0.0,
PPS,invalid_flag,2771,C1C(C(=O)NCC(=O)N2CC(C(=O)NC(C(N)Cc3ccc(F)cc3F)CCC2)CCC(N)(C(=O)NC2CCC(C(C(C(N)(F)F)=O)C)CC2)CC1,0.0,
PPS,invalid_flag,2773,O(C(=O)C[n+]1cc2c(cc1)CCC(c1cc3c(ccc(NC(C(=O)N)CCc4cc(F)ccc4F)n3)c1)C2)CC#N,0.0,
PPS,invalid_flag,2779,N1CCC(C(=O)NC(C(c2c3cc(C(F)(F)F)ccc3[nH]2)C)Cc2ccc(OC)cc2)C1,0.0,
PPS,invalid_flag,2782,C1(CCc2cc(F)cc(F)c2)CCN(CC2CC=C(c3c4c(cccc4)[nH]n3)CC#N)CC2)CC1,0.0,
PPS,invalid_flag,2785,O(C(C1C(NC(=O)c2ccc(CNC(C3NCCC(c4ccc(F)cc4)OC3)CC2)C)CCC(O)C1)C,0.0,
PPS,invalid_flag,2788,c1(N2CC(OC(=O)Cc3c4ccccc5[nH]c4)CC3)ccc2)ccc(C(F)(F)F)cc1,0.0,
PPS,invalid_flag,2791,c1(F)c(F)c(F)c(C(CC2CNC(C(=O)NCC(c3ccc(F)cc3)F)CC2)cc1F,0.0,
PPS,invalid_flag,2797,c1c(F)c(F)c(F)cc(C(C(NC2CCN(Cc3cc4ccccc4[nH]c3=O)CC2)O)C)c1,0.0,
PPS,invalid_flag,2811,c1(=O)c2cc(NC(=O)CC3CCN(C(=O)CCc4cnccc4)CC3)ccc2[nH]c1,0.0,
PPS,invalid_flag,2819,C(C(N1CCC(c2ccc(CN(C)C(=O)Cc3ccc(C(N)Cc4ccccc4)cc3)o2)CC1)C#N,0.0,
PPS,invalid_flag,2823,O=C(c1ccc(CNC(=O)Cc2c3c(cc(F)cc3)oc2)cc1CC(=O)N1CC(F)C(Cc2cc(C(F)(F)F)ccc2)CC1,0.0,
PPS,invalid_flag,2826,c1c(F)c(F)ccc(CC2C(N)CC(c3ccc(F)cc3F)CC2)c1,0.0,
PPS,invalid_flag,2829,c1(NC(Cc2c3cc(NC(=O)C(Cc4ccccc4)C)c4ccccc4n3C)C)ccc2)cc2c(cc1)OCC(=O)N2C,0.0,
PPS,invalid_flag,2834,n1(C2CCC(NC(=O)N3CCN(C(=O)OCC(F)F)CC3)CC2)ccc(C(N)=O)c2ccccc12,0.0,
PPS,invalid_flag,2844,c1(C(NC(c2ccc(CN(C)C)cc2)CO)ccc(C2CN(C(=O)Nc3ccccc3)C2)cc1,0.0,
PPS,invalid_flag,2846,C1(c2cc(F)ccc2F)N(C(C(C(Cc2ccc(F)cc2F)F)F)C)CNC(=O)C(N)C2)C1,0.0,
PPS,invalid_flag,2856,C1(N2CCc3cc(OC)ccc3C2)CC(C(=O)N2C3CC(COc4ccc(F)cc4)CC3)CC2)CC1NC1CCN(C(OCC2CCN(C)CC2)=O)CC1,0.0,
PPS,invalid_flag,2857,c1c(C2C(C(=O)NC(Cc3ccc(C#N)cc3)C#N)NC(C(=O)N)CC2)ccc(C2CCC(Cc3ccccc3)NC(=O)C)cc2O)c1,0.0,
PPS,invalid_flag,2869,c1cc2c(NCC(c3cccc(F)c3)CCNC(=O)C3CCC(O)CC3)ccc1C(=O)NCC2CCN1CCc2cc(C(F)(F)F)ccc21,0.0,
PPS,invalid_flag,2871,c12cccc(NC(=O)CCc3c4c(cccc4)[nH]c3cc1)CCC2C(=O)NO,0.0,
PPS,invalid_flag,2872,C1NCCc2c1ccc(C(=O)C(C(C(N1C(C(=O)NCc3ccccc3)CCC1)O)C)C#N,0.0,
PPS,invalid_flag,2884,c1(F)c(F)c(F)c(C(NC(C(NC2CC(=O)N(Cc3ccccc3)CC2)C)=O)cc1F,0.0,
PPS,invalid_flag,2892,CC(CC1Cc2ccc(C(N)Cc3ccc(C(F)(F)F)cc3)cc2)CC1)Oc1cc(C(N)=O)ccc1C1CCC(N)CC1,0.0,
PPS,invalid_flag,2910,c1(C2CC2CN2CCc3cc(F)ccc3CC2)ccc(C(NC2CC(N3CC(F)C(F)C3)CC=C#N)CC2)cc1,0.0,
PPS,invalid_flag,2915,C(NC(=O)C1CN(CC(=O)N2CCC(C(c3c(F)ccc(F)c3)O)CC2)CC(c2cc(F)cc(F)c2)O)CC1)c1ccc(F)cc1F,0.0,
PPS,invalid_flag,2917,C(C)C(c1ccc(CNC(Cc2ccc(C(C(F)(F)F)(C(F)(F)F)O)cc2)cc1)=O)C,0.0,
PPS,invalid_flag,2918,C1(N(CC)CC2Cc3c(C(C(=O)N)CC(=O)N)cccc3C2)CC#N)ccc(F)c1F,0.0,
PPS,invalid_flag,2925,C1(CCN2CCC(c3[nH]c4c(cccc4)n3)CC2)CC(c2cc(F)cc(F)c2)OCCO)CCc1ccc(F)cc1F,0.0,
PPS,invalid_flag,2926,c1cc(C(F)(F)F)ccc1CCCCC1CCC(N2CC(N3CC(c4ccccc4)CC3)CC2)CC#N)CC1,0.0,
PPS,invalid_flag,2931,Fc1ccc(F)c2c1CCC(C(=O)NC(c1ccc(C(C3Cc4c(c(C)nc(C)c4)CC3)N)CC1)C2,0.0,
PPS,invalid_flag,2932,c1c(C(=C(NCC(c2ccc(C(F)(F)F)cc2)N)C)ccccc2)ccc(OCC(F)(F)F)c1F,0.0,
PPS,invalid_flag,2933,C(=O)(OCc1ccc(C(=O)NC2CCN(CC(=O)NCc3ccc(F)cc3)CC2)cc1COc1c(F)cc(F)cc1F,0.0,
PPS,invalid_flag,2934,c1(C(F)(F)F)cc(C(NC2C(CN2CCc3c(cc(OC)cc3)CC2)O)ccc1,0.0,
PPS,invalid_flag,2935,C(#Cc1ccc(C(NC(=O)C(NO)Cc2ccc(F)cc2)cc1)Cc1cc(C(F)(F)F)ccc1,0.0,
PPS,invalid_flag,2945,c1(=O)c(C(O)=O)cc(COC2c3c(ccc(NC(=O)COc4ccccc4)c3)CCNC2)cc1,0.0,
PPS,invalid_flag,2960,N1(C(=O)CC(c2ccc(C(NC(C(=O)N)N)C)cc2)C)CCC(C(Cc2c(F)cc(F)c(F)c2)O)CC#N,0.0,
PPS,invalid_flag,2961,c1(N2CC(F)(C(F)(F)C)CC2)ccc(C2CCC(N3CC(NC(=O)Cc4cc(C(F)F)ccc4F)CC3)CO)cc2)cc1F,0.0,
PPS,invalid_flag,2967,FC(F)(F)c1cc(C(F)(F)F)cc(C(NCC(c2ccc(C(Nc3ccc(F)cc3)=O)cc2)C)c1)=O,0.0,
